"LTER_site","local_site","date","airtemp_min","airtemp_max","tmin_method","tmax_method","tmax_prlwr","tmax_prupr","tmax_se","tmin_prlwr","tmin_prupr","tmin_se"
"NWT","sdl",1997-12-24,-21,-14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1997-12-25,-24,-11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1997-12-26,-19,-12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1997-12-27,-20,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1997-12-28,-23,-15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1997-12-29,-15,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1997-12-30,-9,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1997-12-31,-9,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-01,-5,-2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-02,-5,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-03,-7,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-04,-10,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-05,-12,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-06,-16,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-07,-14,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-08,-14,-12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-09,-15,-12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-10,-13,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-11,-11,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-12,-12,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-13,-15,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-14,-17,-12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-15,-12,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-16,-18,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-17,-12,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-18,-13,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-19,-12,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-20,-16,-15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-21,-19,-15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-22,-19,-15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-23,-17,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-24,-10,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-25,-14,-11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-26,-15,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-27,-9,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-28,-11,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-29,-8,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-30,-11,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-01-31,-14,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-01,-15,-11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-02,-11,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-03,-9,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-04,-9,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-05,-9,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-06,-10,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-07,-10,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-08,-12,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-09,-13,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-10,-16,-12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-11,-16,-12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-12,-14,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-13,-14,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-14,-13,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-15,-11,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-16,-13,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-17,-14,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-18,-15,-11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-19,-16,-12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-20,-14,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-21,-13,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-22,-11,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-23,-12,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-24,-9,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-25,-18,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-26,-21,-18,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-27,-22,-20,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-02-28,-23,-19,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-01,-22,-17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-02,-17,-11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-03,-13,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-04,-14,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-05,-17,-12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-06,-11,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-07,-17,-11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-08,-20,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-09,-18,-15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-10,-16,-12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-11,-13,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-12,-12,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-13,-10,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-14,-10,0,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-15,-9,0,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-16,-9,1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-17,-7,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-18,-15,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-19,-16,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-20,-15,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-21,-10,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-22,-7,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-23,-4,0,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-24,-2,4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-25,-2,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-26,-5,1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-27,-6,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-28,-9,-2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-29,-14,-2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-30,-17,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-03-31,-15,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-01,-9,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-02,-11,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-03,-14,0,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-04,-8,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-05,-9,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-06,-10,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-07,-11,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-08,-13,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-09,-11,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-10,-11,0,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-11,-5,4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-12,-9,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-13,-11,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-14,-11,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-15,-15,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-16,-16,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-17,-14,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-18,-15,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-19,-12,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-20,-10,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-21,-11,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-22,-7,7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-23,-1,6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-24,-5,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-25,-8,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-26,-11,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-27,-13,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-28,-10,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-29,-9,8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-04-30,-5,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-01,-4,2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-02,-4,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-03,-2,6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-04,-3,7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-05,-4,2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-06,-5,1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-07,-7,-2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-08,-6,0,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-09,-7,2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-10,-4,4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-11,-4,0,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-12,-3,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-13,-1,7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-14,-8,0,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-15,-9,-2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-16,-5,4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-17,0,7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-18,3,8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-19,3,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-20,3,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-21,0,6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-22,-4,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-23,-5,1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-24,-4,4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-25,2,6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-26,1,8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-27,0,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-28,3,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-29,3,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-30,2,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-05-31,-2,8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-01,2,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-02,1,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-03,-1,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-04,-5,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-05,-7,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-06,-5,2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-07,0,8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-08,-4,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-09,-1,6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-10,-2,6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-11,-3,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-12,-1,8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-13,-3,5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-14,-3,1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-15,-5,-2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-16,0,5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-17,-6,5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-18,-6,1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-19,1,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-20,2,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-21,1,8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-22,1,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-23,4,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-24,4,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-25,3,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-26,6,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-27,4,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-28,3,16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-29,7,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-06-30,5,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-01,5,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-02,7,18,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-03,5,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-04,4,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-05,7,16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-06,6,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-07,4,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-08,4,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-09,5,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-10,3,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-11,5,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-12,7,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-13,6,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-14,8,16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-15,4,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-16,4,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-17,5,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-18,7,18,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-19,11,19,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-20,10,20,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-21,5,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-22,4,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-23,6,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-24,4,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-25,6,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-26,4,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-27,4,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-28,5,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-29,5,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-30,4,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-07-31,3,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-01,2,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-02,3,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-03,4,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-04,3,7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-05,0,8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-06,4,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-07,7,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-08,6,16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-09,5,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-10,3,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-11,3,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-12,2,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-13,11,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-14,5,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-15,5,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-16,7,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-17,6,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-18,7,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-19,5,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-20,5,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-21,5,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-22,5,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-23,7,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-24,7,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-25,6,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-26,6,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-27,3,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-28,-1,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-29,3,16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-30,5,16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-08-31,3,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-09-01,2,7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-09-02,3,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-09-03,5,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-09-04,5,16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-09-05,7,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1998-09-06,6,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
