"missing_date","logger","complete_nobs","mon","year","tmax_logger","fit","lwr","upr","se","adjr2","pval","RMSE","method"
2014-01-31,"cr1000",1392,"1",2014,-7.899,-10.1636130373677,-14.0249440654079,-6.30228200932747,0.186481955635211,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-01,"cr1000",1392,"2",2014,-12.49,-14.3030893702174,-18.1696180722216,-10.4365606682133,0.21263423171566,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-02,"cr1000",1392,"2",2014,-4.407,-6.83657527566572,-10.6993770347947,-2.97377351653676,0.194235858843146,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-03,"cr1000",1392,"2",2014,-9.78,-11.7997795599694,-15.6640860887573,-7.93547303118151,0.201864072133829,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-04,"cr1000",1392,"2",2014,-7.183,-9.40085130269478,-13.2639486402298,-5.53775396515979,0.195757475034722,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-05,"cr1000",1392,"2",2014,-16.92,-18.3952157389994,-22.2674844499405,-14.5229470280582,0.23823628402421,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-06,"cr1000",1392,"2",2014,-12.98,-14.7557173432882,-18.6227524272823,-10.8886822592941,0.215013875433795,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-07,"cr1000",1392,"2",2014,-9.86,-11.8736780045523,-15.7380360891978,-8.00931991990692,0.202120377912323,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-08,"cr1000",1392,"2",2014,-6.013,-8.32008655066886,-12.1829336858199,-4.45723941551782,0.194470217299172,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-09,"cr1000",1392,"2",2014,-4.042,-6.49941362225593,-10.362253168505,-2.63657407600683,0.194431041555123,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-10,"cr1000",1392,"2",2014,-3.639,-6.12715020766922,-9.99005216757144,-2.264248247767,0.194753004075007,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-11,"cr1000",1392,"2",2014,-8.67,-10.7744386413807,-14.6381180579925,-6.91075922476885,0.198720248456695,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-12,"cr1000",1392,"2",2014,-6.37,-8.64985835962034,-12.5127624353388,-4.78695428390189,0.194763909334245,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-13,"cr1000",1392,"2",2014,-3.443,-5.94609901844098,-9.80903918236598,-2.08315885451597,0.194949820772777,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-14,"cr1000",1392,"2",2014,-3.76,-6.23892160510098,-10.1018025441759,-2.37604066602602,0.194644626465155,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-15,"cr1000",1392,"2",2014,-2.534,-5.10642794186697,-8.96961243289249,-1.24324345084145,0.196203904266427,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-16,"cr1000",1392,"2",2014,-0.559,-3.28206009122493,-7.14615610186936,0.582035919419485,0.200814138844783,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-17,"cr1000",1392,"2",2014,-1.606,-4.24920598470453,-8.11275385218288,-0.385658117226179,0.198054502986443,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-18,"cr1000",1392,"2",2014,-3.702,-6.18534523277833,-10.0482360036657,-2.32245446189094,0.194695324024989,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-19,"cr1000",1392,"2",2014,-2.662,-5.22466545319975,-9.0878088571987,-1.3615220492008,0.195993568258233,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-20,"cr1000",1392,"2",2014,-15.45,-17.0373318197873,-20.9074064125352,-13.1672572270394,0.22878398874593,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-21,"cr1000",1392,"2",2014,-10.54,-12.5018147835076,-16.3666456004436,-8.63698396657155,0.204455706154474,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-22,"cr1000",1392,"2",2014,-8.43,-10.5527433076318,-14.4163087774617,-6.68917783780182,0.198143713497618,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-23,"cr1000",1392,"2",2014,-5.145,-7.51828842694363,-11.3810682081736,-3.65550864571361,0.194122246491478,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-24,"cr1000",1392,"2",2014,-3.001,-5.53781011212004,-9.40085528174291,-1.67476494249717,0.195489770673234,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-25,"cr1000",1392,"2",2014,-2.316,-4.90505468037838,-8.76831418926313,-1.04179517149364,0.19658736691701,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-26,"cr1000",1392,"2",2014,-5.411,-7.764000755182,-11.6267904708081,-3.90121103955594,0.19417360942121,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-27,"cr1000",1392,"2",2014,-1.572,-4.21779914575677,-8.08136251237444,-0.354235779139105,0.198133056295078,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-02-28,"cr1000",1392,"2",2014,-3.409,-5.91469217949322,-9.77763949343386,-2.05174486555257,0.194986633848308,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-03-01,"cr1000",1392,"3",2014,-2.751,-5.19730128760432,-9.05913959472907,-1.33546298047957,0.18919197271172,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-03-02,"cr1000",1392,"3",2014,-3.147,-5.56309858829002,-9.42504235468946,-1.70115482189058,0.189750548390205,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-03-03,"cr1000",1392,"3",2014,-3.529,-5.91596366117369,-9.77802903012978,-2.05389829221761,0.190392613206835,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-03-04,"cr1000",1392,"3",2014,-0.551,-3.16509406157269,-7.02672841663577,0.696540293490397,0.188107058010754,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-03-05,"cr1000",1392,"3",2014,-5.884,-8.09134912358485,-11.9545950079521,-4.22810323921758,0.196517778639943,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-03-06,"cr1000",1392,"3",2014,0.428,-2.26076184598855,-6.12251358558957,1.60098989361246,0.18873223506581,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-03-07,"cr1000",1392,"3",2014,-3.574,-5.95753153625162,-9.8196125148193,-2.09545055768394,0.190474877099552,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-03-08,"cr1000",1392,"3",2014,-2.125,-4.61904595874256,-8.48076033656612,-0.757331580919003,0.18853347322355,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-03-09,"cr1000",1392,"3",2014,-0.619,-3.22790773946821,-7.08953870264123,0.63372322370481,0.188088962572927,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-03-10,"cr1000",1392,"3",2014,2.172,-0.649775754079883,-4.51205416319267,3.2125026550329,0.191512330426162,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-03-11,"cr1000",1392,"3",2014,-3.591,-5.9732349557255,-9.83532190172464,-2.11114800972637,0.190506316639198,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-03-12,"cr1000",1392,"3",2014,2.269,-0.560173890023009,-4.42249353116897,3.30214575112295,0.191728293585547,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-03-13,"cr1000",10,"3",2014,-4.341,-6.29912609939077,-7.68454052056682,-4.91371167821473,0.187634591986146,0.97675153859637,5.02859545080896e-08,0.570733541934092,"cr1000 2wk lm"
2014-03-14,"cr1000",11,"3",2014,-0.917,-3.03408962670307,-4.35249772708616,-1.71568152631999,0.205165415063915,0.979643515262656,3.97479079791977e-09,0.545504165950676,"cr1000 2wk lm"
2014-03-15,"cr1000",12,"3",2014,-7.699,-9.55870329454961,-10.8225380024245,-8.29486858667467,0.227355908804116,0.980052811511341,4.86242792304993e-10,0.519656251688015,"cr1000 2wk lm"
2014-03-16,"cr1000",13,"3",2014,-3.119,-5.15072670501441,-6.28500187159453,-4.01645153843429,0.137757087729498,0.984336010791255,1.73048502708965e-11,0.496595831487233,"cr1000 2wk lm"
2014-03-17,"cr1000",14,"3",2014,2.009,-0.221243748959556,-1.373126883185,0.930639385265889,0.217187631972326,0.985137641400283,1.51298595396636e-12,0.482002520490618,"cr1000 2wk lm"
2014-04-11,"cr1000",25,"4",2014,6.612,4.24632433055003,2.27271499582433,6.21993366527573,0.292068489140712,0.964519852303162,2.16537201018849e-18,0.908247451937785,"cr1000 2wk lm"
2014-04-12,"cr1000",25,"4",2014,6.633,4.26834125418049,2.30293427692534,6.23374823143563,0.280081017740283,0.962104734712781,4.62280034731644e-18,0.907866741321111,"cr1000 2wk lm"
2014-04-13,"cr1000",25,"4",2014,-2.935,-4.96233661359677,-6.93175521340801,-2.99291801378553,0.242000282570887,0.962169035380284,4.5332610281753e-18,0.920756165946137,"cr1000 2wk lm"
2014-04-14,"cr1000",25,"4",2014,-9.56,-11.4682736421215,-13.5849378874131,-9.35160939682982,0.424771567106101,0.965808720798902,1.41407375877896e-18,0.930871089832792,"cr1000 2wk lm"
2014-06-15,"cr1000",27,"6",2014,9.16,7.01120496537786,5.80734408303116,8.21506584772457,0.204474091911485,0.943503697093375,2.49557738030325e-17,0.547599299077846,"cr1000 2wk lm"
2014-06-16,"cr1000",27,"6",2014,13.77,11.615867126002,10.49207910759,12.739655144414,0.108026588627589,0.944433493737632,2.02719274781311e-17,0.534850078352496,"cr1000 2wk lm"
2014-07-02,"cr1000",14,"7",2014,12.67,10.8156305462737,10.1001388721042,11.5311222204432,0.0909203506156418,0.98173195765073,5.22460770018032e-12,0.315548519548781,"cr1000 2wk lm"
2014-07-03,"cr1000",13,"7",2014,17,14.9073835629671,14.1295800410218,15.6851870849125,0.149422877153898,0.981819537817558,3.93062427899294e-11,0.320244365035287,"cr1000 2wk lm"
2014-07-04,"cr1000",12,"7",2014,16.55,14.4743620342287,13.6686505400183,15.2800735284391,0.141968416748709,0.979349584036503,5.78370736264622e-10,0.332573118939055,"cr1000 2wk lm"
2014-07-05,"cr1000",11,"7",2014,18.08,15.9776708676852,15.0971029728998,16.8582387624707,0.201986787798346,0.980909501583311,2.97593800355113e-09,0.332753498579347,"cr1000 2wk lm"
2014-07-06,"cr1000",10,"7",2014,17.95,15.855372405224,14.899367532315,16.8113772781329,0.217516816848073,0.980298632553043,2.58999275920394e-08,0.352925520586594,"cr1000 2wk lm"
2014-07-07,"cr1000",1392,"7",2014,19.53,15.9139461333247,12.0504300033487,19.7774622633007,0.197893553494595,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-08,"cr1000",1392,"7",2014,14.52,11.2860560413162,7.42306466064961,15.1490474219828,0.195213367167835,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-09,"cr1000",1392,"7",2014,19.14,15.5536912159827,11.6903363814487,19.4170460505166,0.197073569494311,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-10,"cr1000",1392,"7",2014,17.74,14.2604684357807,10.397525117318,18.1234117542434,0.194966063296879,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-11,"cr1000",1392,"7",2014,18.29,14.7685202422887,10.9054465063,18.6315939782773,0.195636406491578,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-12,"cr1000",1392,"7",2014,16.66,13.2628394339107,9.40003451878918,17.1256443490322,0.194252167999449,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-13,"cr1000",1392,"7",2014,13.79,10.6117327344966,6.74853768178697,14.4749277872063,0.196257936428623,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-14,"cr1000",1392,"7",2014,13.74,10.5655462066323,6.70233459691084,14.4287578163539,0.19634261025627,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-15,"cr1000",1392,"7",2014,16.39,13.0134321834431,9.15063749933469,16.8762268675515,0.194199292479885,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-16,"cr1000",1392,"7",2014,14.09,10.8888519016828,7.02574917277339,14.7519546305921,0.195785120696728,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-17,"cr1000",1392,"7",2014,11.45,8.4502032304448,4.58587523444383,12.3145312264458,0.201970833753224,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-18,"cr1000",1392,"7",2014,15.33,12.0342777927189,8.17142901581987,15.8971265696178,0.194478691370253,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-19,"cr1000",1392,"7",2014,17.89,14.3990280193738,10.5360531434773,18.2620028952702,0.195128476930568,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-20,"cr1000",1392,"7",2014,20.5,16.8099647738932,12.9459593271393,20.6739702206471,0.200360787744222,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-21,"cr1000",1392,"7",2014,18.48,14.9440290481732,11.0809008601454,18.807157236201,0.195915616704784,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-22,"cr1000",1392,"7",2014,20.02,16.3665741063953,12.5028265096277,20.2303217031629,0.199064428291106,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-23,"cr1000",1392,"7",2014,20.19,16.5236083011341,12.659772903107,20.3874436991612,0.199506791559645,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-24,"cr1000",1392,"7",2014,18.26,14.74080832557,10.8777427460959,18.6038739050441,0.195594548873492,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-25,"cr1000",1392,"7",2014,18.05,14.5468249085397,10.6838130555869,18.4098367614926,0.195318613070501,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-26,"cr1000",1392,"7",2014,19.35,15.7476746330129,11.8842354731411,19.6111137928847,0.197502677933037,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-27,"cr1000",1392,"7",2014,15.77,12.4407192379251,8.57791115388458,16.3035273219657,0.194268542591442,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-28,"cr1000",1392,"7",2014,16.35,12.9764829611516,9.11368896368523,16.8392769586181,0.19419574329315,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-29,"cr1000",1392,"7",2014,14.83,11.5724125140753,7.70948607249136,15.4353389556592,0.194879149668911,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-30,"cr1000",1392,"7",2014,6.465,3.84540640236855,-0.0237721896467562,7.71458499438386,0.224811346932548,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-07-31,"cr1000",1392,"7",2014,8.53,5.75291000316645,1.88614271523486,9.61967729109803,0.213758681457892,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-01,"cr1000",1392,"8",2014,10.2,7.48231153694462,3.62076576330158,11.3438573105877,0.187633916758871,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-02,"cr1000",1392,"8",2014,13.87,10.8724026821883,7.01239944918146,14.7324059151951,0.179196365264458,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-03,"cr1000",1392,"8",2014,15.94,12.7845249357727,8.9245969274131,16.6444529441322,0.178774798738867,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-04,"cr1000",1392,"8",2014,14.9,11.8238451561941,7.96395102735962,15.6837392850286,0.178584612121363,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-05,"cr1000",1392,"8",2014,13.97,10.9647757379171,7.10478931992475,14.8247621559094,0.179102217623174,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-06,"cr1000",1392,"8",2014,14.35,11.3157933496861,7.45585862507266,15.1757280742996,0.178812477377188,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-07,"cr1000",1392,"8",2014,14.04,11.0294368769272,7.16946143327178,14.8894123205826,0.179040745588126,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-08,"cr1000",1392,"8",2014,15.25,12.1471508512445,8.28726147945654,16.0070402230325,0.178557891807862,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-09,"cr1000",1392,"8",2014,14.44,11.398929099842,7.53900378821133,15.2588544114727,0.178759667691532,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-10,"cr1000",1392,"8",2014,11.21,8.4152793998046,4.55433778708428,12.2762210125249,0.184374819883536,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-11,"cr1000",1392,"8",2014,13,10.0687570973486,6.20855111528502,13.9289630794121,0.180327724397001,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-20,"cr1000",1392,"8",2014,14.19,11.1679964605203,7.30804232539726,15.0279505956433,0.178921327411961,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-21,"cr1000",1392,"8",2014,14.66,11.6021498224452,7.74224295714911,15.4620566877413,0.178656133269603,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-22,"cr1000",1392,"8",2014,9.77,7.08510739731116,3.22326302512104,10.9469517695013,0.189224141215187,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-23,"cr1000",1392,"8",2014,10.43,7.69476956512074,3.83337336340002,11.5561657668415,0.186832311123992,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-24,"cr1000",1392,"8",2014,11,8.22129598277434,4.36023998219676,12.0823519833519,0.18499624283451,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-08-25,"cr1000",1392,"8",2014,12.39,9.50528145740338,5.64487292519122,13.3656899896156,0.1814509887988,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-09-05,"cr1000",21,"9",2014,12.91,11.0676304332552,10.2654135426666,11.8698473238439,0.0817185627227499,0.987901567096964,6.81431899319593e-20,0.374468421238317,"cr1000 2wk lm"
2014-09-06,"cr1000",22,"9",2014,13.6,11.762107793652,10.9596974687981,12.5645181185058,0.0810344299787903,0.987946620308581,7.03837156763575e-21,0.376039160273908,"cr1000 2wk lm"
2014-09-07,"cr1000",23,"9",2014,12.68,10.8290198532075,9.97478861461587,11.6832510917991,0.0846993208511997,0.985603027425506,4.87658843973057e-21,0.401937034864917,"cr1000 2wk lm"
2014-09-08,"cr1000",24,"9",2014,13.65,11.7731101909699,10.9408186428213,12.6054017391184,0.0815908025616686,0.986199772589121,3.58782242883664e-22,0.392940891693899,"cr1000 2wk lm"
2014-10-01,"cr1000",23,"10",2014,1.511,-0.790951353912418,-2.24873991506593,0.666837207241097,0.243596894469923,0.989905989955845,1.16980829973523e-22,0.657303254406637,"cr1000 2wk lm"
2014-10-02,"cr1000",23,"10",2014,-2.541,-4.98385169744133,-6.50979168755965,-3.45791170732301,0.323208761049317,0.989374058192337,2.00634286853129e-22,0.658742456157599,"cr1000 2wk lm"
2014-10-03,"cr1000",23,"10",2014,1.304,-0.985532373243228,-2.45198128795074,0.480916541464281,0.245922138937849,0.988708199157377,3.79916408828904e-22,0.66088204040335,"cr1000 2wk lm"
2014-10-04,"cr1000",23,"10",2014,4.547,2.37866765578543,0.959061142539514,3.79827416903134,0.185043146580675,0.987903558303415,7.82948866202448e-22,0.657071201104421,"cr1000 2wk lm"
2014-10-05,"cr1000",23,"10",2014,4.828,2.65704029891005,1.230620774526,4.08345982329411,0.180086712990119,0.986784754747154,1.98304344377676e-21,0.661842698584363,"cr1000 2wk lm"
2014-10-06,"cr1000",23,"10",2014,8.47,6.45734598372804,5.09260198111087,7.82208998634521,0.135165929907577,0.987220072423232,1.39478454054374e-21,0.642178015586419,"cr1000 2wk lm"
2014-11-26,"cr1000",14,"11",2014,-4.594,-6.42457221200864,-11.3004864750746,-1.54865794894269,0.720441135209266,0.646775511047532,0.000319671443841997,2.11873931382058,"cr1000 2wk lm"
2014-11-27,"cr1000",13,"11",2014,-0.901,-3.95358352940776,-9.3610338810333,1.45386682221778,1.13217610750519,0.654401133082489,0.000494268515897733,2.18041275850877,"cr1000 2wk lm"
2014-11-28,"cr1000",12,"11",2014,2.581,-1.36553348322477,-7.4423450228677,4.71127805641816,1.60371393145487,0.671600223398199,0.000674149683265783,2.20596636391759,"cr1000 2wk lm"
2014-11-29,"cr1000",11,"11",2014,0.164,-2.89328484226603,-8.9984431253523,3.21187344082024,1.4012651365862,0.673066894815238,0.00120857825928367,2.30653273488531,"cr1000 2wk lm"
2014-11-30,"cr1000",10,"11",2014,-2.514,-4.86272026977428,-11.0711846050904,1.34574406554183,1.16492775092561,0.668813234138259,0.00235216808755003,2.42722981593935,"cr1000 2wk lm"
2014-12-01,"cr1000",1392,"12",2014,-5.167,-7.30639043219639,-11.176247661822,-3.43653320257079,0.227826535331736,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-12-02,"cr1000",1392,"12",2014,-0.79,-3.26322178295067,-7.13591488498606,0.609471319084727,0.240022209863436,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-12-03,"cr1000",1392,"12",2014,0.344,-2.21571133098712,-6.08955548791997,1.65813282594573,0.244801467032494,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-12-04,"cr1000",1392,"12",2014,-1.926,-4.31257969602888,-8.18429139026614,-0.44086800179161,0.235872022742864,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-12-05,"cr1000",1392,"12",2014,-3.41,-5.68339584304294,-9.55408454816741,-1.81270713791848,0.231467952083595,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-12-06,"cr1000",1392,"12",2014,-0.371,-2.87617867944738,-6.74927714596353,0.996919787068775,0.24171592761437,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-12-07,"cr1000",1392,"12",2014,-4.307,-6.51198215292948,-10.3821949097127,-2.64176939614622,0.229390531932902,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-12-08,"cr1000",1392,"12",2014,0.817,-1.77878677739028,-5.6531616165391,2.09558806175854,0.246974217936379,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-12-09,"cr1000",1392,"12",2014,1.336,-1.29937061815832,-5.17436198019949,2.57562074388285,0.249475030279409,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-12-10,"cr1000",1392,"12",2014,3.076,0.307920551521249,-3.56939887938992,4.18523998243241,0.258703950074357,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2014-12-11,"cr1000",10,"12",2014,2.741,0.983183246698926,-3.28768959790881,5.25405609130666,1.32339094097339,0.850256905029136,9.08193719164986e-05,1.29567992800692,"cr1000 2wk lm"
2014-12-12,"cr1000",11,"12",2014,8.52,7.32103771377558,1.98031497636995,12.6617604511812,1.96626133870334,0.871164455345365,1.67392526835488e-05,1.30677334790161,"cr1000 2wk lm"
2014-12-13,"cr1000",12,"12",2014,3.965,3.13442504076698,-0.837804340493638,7.10665442202759,1.24276330969308,0.908620165891788,1.00923560420837e-06,1.27818647716972,"cr1000 2wk lm"
2014-12-14,"cr1000",13,"12",2014,-5.803,-7.35409181353572,-10.1801417803776,-4.52804184669382,0.395781145316996,0.924675939758111,9.99476766660305e-08,1.22147280306907,"cr1000 2wk lm"
2014-12-15,"cr1000",14,"12",2014,-9.16,-10.701609590353,-13.8973227930273,-7.50589638767876,0.380421302948613,0.904399796619571,1.10813861144037e-07,1.41652875696313,"cr1000 2wk lm"
2015-03-04,"cr1000",23,"3",2015,-15.3,-16.803108580623,-19.9737086876688,-13.6325084735773,0.677817960995175,0.953398061492023,1.124020734203e-15,1.36564948916115,"cr1000 2wk lm"
2015-03-05,"cr1000",23,"3",2015,-10.04,-12.2471538649077,-13.7294687286261,-10.7648390011893,0.238931243811097,0.988731255747365,3.71845841277991e-22,0.671544840320419,"cr1000 2wk lm"
2015-03-06,"cr1000",23,"3",2015,-4.936,-7.23302847688004,-8.65574850905236,-5.81030844470771,0.161808812365683,0.989475855146594,1.8133817323162e-22,0.6647162508929,"cr1000 2wk lm"
2015-03-07,"cr1000",23,"3",2015,2.528,0.122534664401985,-1.25231317657589,1.49738250537986,0.1502876539308,0.990338811338762,7.38216564171838e-23,0.64379845411593,"cr1000 2wk lm"
2015-03-08,"cr1000",23,"3",2015,2.082,-0.279967852360165,-1.56275300316614,1.00281729844581,0.134139797274818,0.99134307711055,2.33071157350839e-23,0.602076253134325,"cr1000 2wk lm"
2015-03-09,"cr1000",23,"3",2015,-1.78,-4.15669085822073,-5.33275116258725,-2.98063055385422,0.122426391642464,0.991521522118086,1.87272970867829e-23,0.552107835939229,"cr1000 2wk lm"
2015-04-29,"cr1000",24,"4",2015,8.57,1.80664928139292,-0.863742349509725,4.47704091229556,0.485474564318251,0.827484117557754,4.51032302386319e-10,1.19260992945343,"cr1000 2wk lm"
2015-04-30,"cr1000",24,"4",2015,11.09,3.60274495787977,1.17236332977713,6.0331265859824,0.529312791465209,0.874257110937444,1.35875224530757e-11,1.04555661326494,"cr1000 2wk lm"
2015-05-01,"cr1000",24,"5",2015,11.08,3.68716403883684,1.25547436370529,6.11885371396839,0.544244481860385,0.861661757944557,3.90754107523863e-11,1.03857465192479,"cr1000 2wk lm"
2015-05-02,"cr1000",24,"5",2015,7.39,1.03733048445717,-1.11111158244368,3.18577255135803,0.330217464151495,0.871445056200219,1.73541189443559e-11,0.98191755178241,"cr1000 2wk lm"
2015-05-03,"cr1000",24,"5",2015,10.63,3.48576390471776,1.20016630693714,5.77136150249837,0.505958117239084,0.871314764032049,1.75497088514734e-11,0.979087206427622,"cr1000 2wk lm"
2015-07-18,"cr1000",19,"7",2015,15.28,10.3780072831701,8.72112455426576,12.0348900120745,0.191440974639038,0.918224555932233,6.9532193746938e-11,0.761629576640033,"cr1000 2wk lm"
2015-07-19,"cr1000",18,"7",2015,12.96,8.19287642043021,6.48982940634366,9.89592343451675,0.194792359703928,0.900706408985345,1.19312258713415e-09,0.779386390072877,"cr1000 2wk lm"
2015-07-20,"cr1000",17,"7",2015,13.13,8.34892178086171,6.58090422248514,10.1169393392383,0.200396841618184,0.896092164754988,5.50609958475997e-09,0.804919818292892,"cr1000 2wk lm"
2015-07-23,"cr1000",14,"7",2015,17.01,11.8006551334363,9.63825420474643,13.9630560621261,0.454019501697318,0.666465499576156,0.0002241451969191,0.88252934042106,"cr1000 2wk lm"
2015-07-24,"cr1000",13,"7",2015,15.67,10.6366252475508,8.52223527844723,12.7510152166543,0.299127181328497,0.663192281069077,0.000426942644693297,0.912898242943924,"cr1000 2wk lm"
2015-07-25,"cr1000",12,"7",2015,17.72,12.5805765320973,10.0302776375343,15.1308754266602,0.648451328102084,0.623634826704394,0.00136700042723369,0.943181005750113,"cr1000 2wk lm"
2015-07-26,"cr1000",11,"7",2015,18.15,12.9765318471216,10.1310524870402,15.8220112072031,0.773358866859812,0.621488285581736,0.00239862478938348,0.992033496151963,"cr1000 2wk lm"
2015-07-27,"cr1000",10,"7",2015,17.95,12.836697765635,9.81880963813731,15.8545858931326,0.786965462888488,0.621513883539368,0.00410585323583396,1.04565976131906,"cr1000 2wk lm"
2015-07-31,"cr1000",10,"7",2015,15.37,10.5815703239049,7.20243386735323,13.9607067804566,0.486809733771346,0.705603030702019,0.00144359470639782,1.38213936453609,"cr1000 2wk lm"
2015-08-01,"cr1000",10,"8",2015,18.87,14.7326186024214,11.2587691600188,18.206468044824,0.631570462689153,0.76488499043078,0.000571955111068288,1.36765146165714,"cr1000 2wk lm"
2015-08-02,"cr1000",11,"8",2015,17.57,13.1233872348406,9.97183239118569,16.2749420784956,0.432732867240045,0.755201579221995,0.000316178111893507,1.32425332502738,"cr1000 2wk lm"
