LTER_site,local_site,date,doy,year,month,day,precipitation.mm,flag.1,flag.2,source.station,pvalue,rsquared,x.obs.in.regression,regression.equation,raw_ppt_tot,raw_qdays
NWT,D1,1972-02-28,59,1972,2,28,0,D,B,53113,0.004065228,0.318555198,24,y=0.310632247280192x+1.28383712022253,NA,NA
NWT,D1,1972-02-29,60,1972,2,29,2.630075241,D,B,53113,0.004065228,0.318555198,24,y=0.310632247280192x+1.28383712022253,53,29
NWT,D1,1972-03-01,61,1972,3,1,0,D,B,50183,0.015884072,0.15106595,38,y=0.204176746589308x+1.35766350898866,NA,NA
NWT,D1,1972-03-02,62,1972,3,2,6.085022604,D,B,50183,0.008908243,0.166712888,40,y=0.20737271199796x+1.38809451793283,NA,NA
NWT,D1,1972-03-03,63,1972,3,3,14.50506981,D,B,50183,0.037721858,0.120890854,36,y=0.177289856415202x+1.42252464078635,NA,NA
NWT,D1,1972-03-04,64,1972,3,4,12.87491732,D,B,50674,0.002330684,0.128293695,70,y=0.203002733057521x+1.30109518284714,NA,NA
NWT,D1,1972-03-05,65,1972,3,5,12.79944004,D,B,50674,0.002082651,0.13278459,69,y=0.204009885017324x+1.33738519561404,NA,NA
NWT,D1,1972-03-06,66,1972,3,6,0,D,B,50674,0.004397665,0.118165811,67,y=0.195618530959672x+1.28658181952168,NA,NA
NWT,D1,1972-03-07,67,1972,3,7,0,D,B,52759,0.001726173,0.147560868,64,y=0.2041164182868x+1.49440881804107,NA,NA
NWT,D1,1972-03-08,68,1972,3,8,6.350768347,D,B,53500,1.3e-5,0.159381185,112,y=0.256166992150301x+1.68398457504433,NA,NA
NWT,D1,1972-03-09,69,1972,3,9,0,D,B,53500,3.69e-5,0.147729072,109,y=0.249772152706176x+1.67225493447408,NA,NA
NWT,D1,1972-03-10,70,1972,3,10,0,D,B,53496,7.46e-5,0.13940315,107,y=0.21472889542451x+1.58679724760916,NA,NA
NWT,D1,1972-03-11,71,1972,3,11,0,D,B,52759,0.015220248,0.121416931,48,y=0.224344706225812x+1.43353588502527,NA,NA
NWT,D1,1972-03-12,72,1972,3,12,0,D,B,52759,0.00253026,0.168210479,52,y=0.265707433235929x+1.53726836300458,NA,NA
NWT,D1,1972-03-13,73,1972,3,13,0,D,B,52759,0.008699951,0.137570707,49,y=0.248187084370224x+1.56832427464894,NA,NA
NWT,D1,1972-03-14,74,1972,3,14,0,D,B,52759,0.010658539,0.13919332,46,y=0.280699904524246x+1.6032149756887,NA,NA
NWT,D1,1972-03-15,75,1972,3,15,0,D,B,53496,0.002293368,0.085919511,106,y=0.171962878076942x+1.61840528644115,NA,NA
NWT,D1,1972-03-16,76,1972,3,16,0,D,B,C1,7.25873e-4,0.092627824,120,y=0.294939779175739x+1.32718712073561,NA,NA
NWT,D1,1972-03-17,77,1972,3,17,0,D,B,50674,0.001299073,0.144035999,69,y=0.216584249029757x+1.34811074884176,NA,NA
NWT,D1,1972-03-18,78,1972,3,18,0,D,B,50674,3.33485e-4,0.173597072,70,y=0.246481969940501x+1.34616819421561,NA,NA
NWT,D1,1972-03-19,79,1972,3,19,9.344526264,D,B,50674,8.88204e-4,0.15518433,68,y=0.237874216000563x+1.39150865620824,NA,NA
NWT,D1,1972-03-20,80,1972,3,20,6.311760183,D,B,53496,6.98e-8,0.22419482,117,y=0.276951388345559x+1.80204622251575,NA,NA
NWT,D1,1972-03-21,81,1972,3,21,0,D,B,53496,1.09e-7,0.227020716,112,y=0.270820469851x+1.78762584074977,NA,NA
NWT,D1,1972-03-22,82,1972,3,22,0,D,B,53496,1.36e-6,0.200162755,107,y=0.261767703650365x+1.78751110564177,NA,NA
NWT,D1,1972-03-23,83,1972,3,23,16.34806243,D,B,53496,9.75e-7,0.210384275,104,y=0.275480740827135x+1.77094815299004,NA,NA
NWT,D1,1972-03-24,84,1972,3,24,5.316047263,D,B,53496,3.77e-8,0.253518348,106,y=0.30872239514469x+1.70301279935665,NA,NA
NWT,D1,1972-03-25,85,1972,3,25,0,D,B,53496,3.48e-6,0.184588168,108,y=0.264664313301285x+1.69424109052472,NA,NA
NWT,D1,1972-03-26,86,1972,3,26,5.651958279,D,B,53496,1.23e-5,0.156253483,115,y=0.249098357098433x+1.62794186317946,NA,NA
NWT,D1,1972-03-27,87,1972,3,27,6.528209383,D,B,53496,4.42746e-4,0.100521176,119,y=0.19009911695941x+1.63715821626225,NA,NA
NWT,D1,1972-03-28,88,1972,3,28,8.97658922,D,B,53496,0.002288543,0.077379356,118,y=0.177471978039336x+1.64114075834941,NA,NA
NWT,D1,1972-03-29,89,1972,3,29,11.79183055,D,B,53496,0.001408133,0.08590516,116,y=0.183096735493745x+1.62305440616708,NA,NA
NWT,D1,1972-03-30,90,1972,3,30,12.7078232,D,B,53496,0.00341034,0.071541302,118,y=0.151678850771044x+1.63799706249775,NA,NA
NWT,D1,1972-03-31,91,1972,3,31,7.407975115,D,B,55878,0.043391623,0.153336679,27,y=0.228096266813704x+1.19244131026341,143,31
NWT,D1,1972-04-01,92,1972,4,1,0,D,B,53500,0.00310148,0.071735072,120,y=0.179547328231648x+1.74815768101672,NA,NA
NWT,D1,1972-04-02,93,1972,4,2,3.954632147,D,B,53500,0.004814798,0.072563322,108,y=0.163230179402927x+1.87135546254482,NA,NA
NWT,D1,1972-04-03,94,1972,4,3,0,D,B,C1,0.003089779,0.071789521,120,y=0.244048724068402x+1.37793678135361,NA,NA
NWT,D1,1972-04-04,95,1972,4,4,0,D,B,50183,0.004600567,0.213063113,36,y=0.193766123564737x+1.60037741681232,NA,NA
NWT,D1,1972-04-05,96,1972,4,5,0,D,B,50183,0.022631903,0.16145317,32,y=0.171566979816569x+1.62600894365386,NA,NA
NWT,D1,1972-04-06,97,1972,4,6,6.356921076,D,B,50183,0.005021578,0.265435737,28,y=0.220569905582846x+1.47881140074727,NA,NA
NWT,D1,1972-04-07,98,1972,4,7,0,D,B,50183,3.88362e-4,0.475029489,22,y=0.28786919382309x+1.42579816937598,NA,NA
NWT,D1,1972-04-08,99,1972,4,8,0,D,B,55878,0.033877106,0.266514812,17,y=-0.279057906110881x+1.830058850138,NA,NA
NWT,D1,1972-04-09,100,1972,4,9,0,D,B,50674,0.003671409,0.192324644,42,y=0.296204300345003x+1.46259373171196,NA,NA
NWT,D1,1972-04-10,101,1972,4,10,0,D,B,53113,0.002372513,0.409580503,20,y=0.25148544021102x+2.00158844102594,NA,NA
NWT,D1,1972-04-11,102,1972,4,11,0,D,B,53113,0.01161139,0.319866099,19,y=0.257787520705104x+1.87638553825771,NA,NA
NWT,D1,1972-04-12,103,1972,4,12,5.458454723,D,B,50674,0.004009704,0.169734841,47,y=0.252836427012545x+1.48593818266521,NA,NA
NWT,D1,1972-04-13,104,1972,4,13,3.795369857,D,B,50674,0.010271854,0.137565087,47,y=0.241276683785598x+1.38342684737818,NA,NA
NWT,D1,1972-04-14,105,1972,4,14,4.163415967,D,B,50674,0.025309131,0.10861805,46,y=0.218396022334392x+1.37926317194639,NA,NA
NWT,D1,1972-04-15,106,1972,4,15,0,D,B,C1,1.34365e-4,0.138880822,100,y=0.319657256892343x+1.41530475496651,NA,NA
NWT,D1,1972-04-16,107,1972,4,16,0,D,B,C1,3.74297e-4,0.117225059,104,y=0.298259926245585x+1.51055152096105,NA,NA
NWT,D1,1972-04-17,108,1972,4,17,0,D,B,55878,0.017369698,0.198911751,28,y=0.392349478168882x+1.55620279996469,NA,NA
NWT,D1,1972-04-18,109,1972,4,18,0,D,B,55878,0.012052242,0.198330169,31,y=0.330634800490564x+1.60219995047062,NA,NA
NWT,D1,1972-04-19,110,1972,4,19,2.647657489,D,B,55878,0.006193955,0.205830483,35,y=0.315738342123905x+1.63250503959465,NA,NA
NWT,D1,1972-04-20,111,1972,4,20,2.7343443,D,B,53113,3.37823e-4,0.383920922,29,y=0.299457901905127x+1.75271268694195,NA,NA
NWT,D1,1972-04-21,112,1972,4,21,4.602308355,D,B,53113,0.004807782,0.250935379,30,y=0.246293028366277x+1.755412939501,NA,NA
NWT,D1,1972-04-22,113,1972,4,22,0,D,B,53113,0.006155457,0.246481807,29,y=0.248493300142076x+1.80122398242042,NA,NA
NWT,D1,1972-04-23,114,1972,4,23,0,D,B,50183,1.23159e-4,0.266767055,50,y=0.227091502126813x+1.8981163200113,NA,NA
NWT,D1,1972-04-24,115,1972,4,24,0,D,B,50183,2.62171e-4,0.25376674,48,y=0.230745555394255x+1.75295717761564,NA,NA
NWT,D1,1972-04-25,116,1972,4,25,0,D,B,C1,1.16e-9,0.286900951,112,y=0.443744019102843x+1.33412504345254,NA,NA
NWT,D1,1972-04-26,117,1972,4,26,9.194476793,D,B,C1,3.85e-10,0.303094256,111,y=0.483680740364399x+1.25427113882038,NA,NA
NWT,D1,1972-04-27,118,1972,4,27,0,D,B,C1,1.65e-9,0.266044166,120,y=0.45491107089499x+1.23239927443976,NA,NA
NWT,D1,1972-04-28,119,1972,4,28,0,D,B,53113,0.04248928,0.232945128,18,y=0.271821391671246x+1.7893443188384,NA,NA
NWT,D1,1972-04-29,120,1972,4,29,0,D,B,C1,3.65e-7,0.199110716,119,y=0.469362359114211x+1.0971520272825,NA,NA
NWT,D1,1972-04-30,121,1972,4,30,3.092419292,D,B,C1,6.91e-8,0.226066863,116,y=0.496133334398841x+1.03126145714458,46,30
NWT,D1,1972-05-01,122,1972,5,1,0,D,B,C1,1.91e-9,0.272180517,116,y=0.535069821839613x+0.917693587901791,NA,NA
NWT,D1,1972-05-02,123,1972,5,2,0,D,B,53113,0.039041084,0.23999865,18,y=0.304691028981355x+1.43764043553666,NA,NA
NWT,D1,1972-05-03,124,1972,5,3,0,D,B,53113,0.002900596,0.380421072,21,y=0.393321629195581x+1.53599404938616,NA,NA
NWT,D1,1972-05-04,125,1972,5,4,0,D,B,53113,3.40092e-4,0.481648719,22,y=0.435422688463971x+1.41297101188603,NA,NA
NWT,D1,1972-05-05,126,1972,5,5,2.95635134,D,B,53113,6.66e-5,0.491248441,26,y=0.448589863055554x+1.49545194630242,NA,NA
NWT,D1,1972-05-06,127,1972,5,6,4.398411634,D,B,53113,9.96e-6,0.520794159,29,y=0.450126025178522x+1.48380603187207,NA,NA
NWT,D1,1972-05-07,128,1972,5,7,12.48956942,D,B,53113,1.4e-6,0.53354229,33,y=0.459725184481678x+1.48205493077011,NA,NA
NWT,D1,1972-05-08,129,1972,5,8,0,D,B,53113,2.22e-6,0.556554539,30,y=0.465561996509865x+1.58651752195407,NA,NA
NWT,D1,1972-05-09,130,1972,5,9,0,D,B,53113,8.74e-6,0.553182751,27,y=0.463558453540309x+1.48383008308782,NA,NA
NWT,D1,1972-05-10,131,1972,5,10,8.413684134,D,B,53113,0.001523271,0.336246414,27,y=0.316097064959258x+1.60147776915779,NA,NA
NWT,D1,1972-05-11,132,1972,5,11,0,D,B,C1,8.16e-10,0.289172869,113,y=0.469099584906763x+1.19119444883286,NA,NA
NWT,D1,1972-05-12,133,1972,5,12,8.420272071,D,B,C1,5.55e-10,0.305537411,108,y=0.506617278766378x+1.07771019307857,NA,NA
NWT,D1,1972-05-13,134,1972,5,13,6.365379707,D,B,C1,6.15e-12,0.369465628,105,y=0.533739089925486x+1.02693867093126,NA,NA
NWT,D1,1972-05-14,135,1972,5,14,0,D,B,C1,2.38e-13,0.407489728,105,y=0.586681227449163x+0.882433255173186,NA,NA
NWT,D1,1972-05-15,136,1972,5,15,0,D,B,C1,1.28e-12,0.397089577,102,y=0.583731508386441x+0.896987582765752,NA,NA
NWT,D1,1972-05-16,137,1972,5,16,0,D,B,C1,1.76e-12,0.399499244,100,y=0.587517123008778x+0.811167016085471,NA,NA
NWT,D1,1972-05-17,138,1972,5,17,0,D,B,C1,2.4e-11,0.385814499,94,y=0.607786261762817x+0.752905431479378,NA,NA
NWT,D1,1972-05-18,139,1972,5,18,0,D,B,C1,6.07e-12,0.417551381,90,y=0.64517116752226x+0.643173757853752,NA,NA
NWT,D1,1972-05-19,140,1972,5,19,7.453432777,D,B,C1,1.05e-11,0.40331899,92,y=0.62433718903536x+0.652449739634318,NA,NA
NWT,D1,1972-05-20,141,1972,5,20,0,D,B,C1,2.21e-9,0.335580732,90,y=0.593306216814621x+0.648010670031246,NA,NA
NWT,D1,1972-05-21,142,1972,5,21,0,D,B,C1,7.65e-9,0.314017946,91,y=0.52764998694658x+0.695720155198311,NA,NA
NWT,D1,1972-05-22,143,1972,5,22,2.451074093,D,B,C1,8.83e-10,0.342736523,92,y=0.538818931288161x+0.658963442239454,NA,NA
NWT,D1,1972-05-23,144,1972,5,23,0,D,B,C1,2.79e-8,0.291532306,92,y=0.496554221138684x+0.776883657051142,NA,NA
NWT,D1,1972-05-24,145,1972,5,24,0,D,B,C1,1.86e-7,0.264304535,91,y=0.478825424371748x+0.830893553674463,NA,NA
NWT,D1,1972-05-25,146,1972,5,25,0,D,B,C1,6.92e-8,0.288337508,88,y=0.490334268267054x+0.8337541652646,NA,NA
NWT,D1,1972-05-26,147,1972,5,26,0,D,B,50183,7.44e-6,0.362986639,47,y=0.309508553316474x+1.29102698807014,NA,NA
NWT,D1,1972-05-27,148,1972,5,27,0,D,B,50183,1.94e-7,0.463344149,46,y=0.372465774565488x+1.24165295088826,NA,NA
NWT,D1,1972-05-28,149,1972,5,28,0,D,B,50183,3.32e-6,0.384661494,47,y=0.307251982721106x+1.35383441805558,NA,NA
NWT,D1,1972-05-29,150,1972,5,29,3.640342931,D,B,50183,5.16e-5,0.302366013,48,y=0.243067849103643x+1.44204234952772,NA,NA
NWT,D1,1972-05-30,151,1972,5,30,5.411481898,D,B,C1,1.06e-7,0.32638025,74,y=0.496703584098259x+0.905275420683385,NA,NA
NWT,D1,1972-05-31,152,1972,5,31,0,D,B,C1,1.51e-9,0.417700738,70,y=0.506264024023641x+0.89373559097995,62,31
NWT,D1,1972-06-01,153,1972,6,1,0,D,B,C1,1.09e-9,0.41852773,71,y=0.521647764246859x+0.905760640488188,NA,NA
NWT,D1,1972-06-02,154,1972,6,2,0,D,B,C1,1.77e-10,0.43847653,73,y=0.569550076425122x+0.75763637186023,NA,NA
NWT,D1,1972-06-03,155,1972,6,3,8.113278828,D,B,53113,0.001002122,0.501745395,18,y=0.485482583671527x+0.900062014759376,NA,NA
NWT,D1,1972-06-04,156,1972,6,4,26.63176954,D,B,C1,6.97e-11,0.452829362,73,y=0.576264437127747x+0.746846320706078,NA,NA
NWT,D1,1972-06-05,157,1972,6,5,15.53115472,D,B,50674,1.03383e-4,0.487760061,25,y=0.534830802294232x+0.769371652118921,NA,NA
NWT,D1,1972-06-06,158,1972,6,6,19.28841597,D,B,50674,3.29e-6,0.557541701,29,y=0.588860597310212x+0.645804447708641,NA,NA
NWT,D1,1972-06-07,159,1972,6,7,0,D,B,C1,7.5e-11,0.394347706,87,y=0.538007805638781x+0.87916020928286,NA,NA
NWT,D1,1972-06-08,160,1972,6,8,0,D,B,C1,2.07e-11,0.41214841,87,y=0.530206214916139x+0.88722126074412,NA,NA
NWT,D1,1972-06-09,161,1972,6,9,0,D,B,C1,1.84e-11,0.417433185,86,y=0.507809637144145x+0.937939827254291,NA,NA
NWT,D1,1972-06-10,162,1972,6,10,0,D,B,55878,0.004816504,0.469498978,15,y=0.472191400261458x+0.990899260811001,NA,NA
NWT,D1,1972-06-11,163,1972,6,11,5.726002608,D,B,55878,9.92912e-4,0.578574719,15,y=0.551681169385377x+0.721648876709829,NA,NA
NWT,D1,1972-06-12,164,1972,6,12,11.74050877,D,B,C1,4.89e-10,0.418054891,74,y=0.565958541299392x+0.862391959459356,NA,NA
NWT,D1,1972-06-13,165,1972,6,13,0,D,B,C1,3.61e-10,0.446185538,69,y=0.587551389838529x+0.826356878435741,NA,NA
NWT,D1,1972-06-14,166,1972,6,14,0,D,B,53113,3.78075e-4,0.40265564,27,y=0.454992655272937x+1.01546401106566,NA,NA
NWT,D1,1972-06-15,167,1972,6,15,0,D,B,C1,6.97e-7,0.305603786,70,y=0.515023205506031x+0.795097404128066,NA,NA
NWT,D1,1972-06-16,168,1972,6,16,0,D,B,53500,8.42e-7,0.294598149,72,y=0.32557524797068x+1.2367984565085,NA,NA
NWT,D1,1972-06-17,169,1972,6,17,0,D,B,C1,2.33e-6,0.321418434,60,y=0.526541906658358x+0.780918774176496,NA,NA
NWT,D1,1972-06-18,170,1972,6,18,6.549412902,D,B,C1,6.31e-8,0.404151571,59,y=0.577380810719469x+0.671014788900612,NA,NA
NWT,D1,1972-06-19,171,1972,6,19,8.766328305,D,B,C1,3.68e-6,0.34021387,54,y=0.562942124062905x+0.572355683854184,NA,NA
NWT,D1,1972-06-20,172,1972,6,20,25.06462421,D,B,C1,4.54e-5,0.295338048,50,y=0.53331499510679x+0.534433693920394,NA,NA
NWT,D1,1972-06-21,173,1972,6,21,0,D,B,C1,4.46e-5,0.318155021,46,y=0.598135813609056x+0.454065736761388,NA,NA
NWT,D1,1972-06-22,174,1972,6,22,3.565493402,D,B,53496,2.39356e-4,0.283258725,43,y=0.340974960297482x+1.2880466302879,NA,NA
NWT,D1,1972-06-23,175,1972,6,23,6.904920606,D,B,53496,9.09117e-4,0.219023226,47,y=0.326363538986334x+1.25797548406971,NA,NA
NWT,D1,1972-06-24,176,1972,6,24,9.118090134,D,B,50674,0.001625918,0.494953438,17,y=0.461746408487734x+0.863545521703263,NA,NA
NWT,D1,1972-06-25,177,1972,6,25,0,D,B,50674,0.001096629,0.544777304,16,y=0.477514117347374x+0.844066402756032,NA,NA
NWT,D1,1972-06-26,178,1972,6,26,0,D,B,50674,0.00647211,0.379643023,18,y=0.376680977859176x+1.07933801788557,NA,NA
NWT,D1,1972-06-27,179,1972,6,27,0,D,B,50674,0.012480045,0.299669663,20,y=0.342981712617417x+1.08600679632858,NA,NA
NWT,D1,1972-06-28,180,1972,6,28,0,D,B,52759,0.001387123,0.269762283,35,y=0.3257605541801x+1.11727598969846,NA,NA
NWT,D1,1972-06-29,181,1972,6,29,0,D,B,C1,3.88006e-4,0.267080036,43,y=0.570726126214645x+0.848259080094997,NA,NA
NWT,D1,1972-06-30,182,1972,6,30,0,D,B,C1,2.74143e-4,0.28468099,42,y=0.547870949159239x+0.759552441799553,147,30
NWT,D1,1972-07-01,183,1972,7,1,0,D,B,52759,6.58921e-4,0.292580695,36,y=0.319850286014501x+1.11703078767368,NA,NA
NWT,D1,1972-07-02,184,1972,7,2,5.215537733,D,B,52759,1.71931e-4,0.335617642,37,y=0.352072749597678x+1.06042339201532,NA,NA
NWT,D1,1972-07-03,185,1972,7,3,4.2012054150000004,D,B,52759,0.005163116,0.232790344,32,y=0.266487793436978x+1.03022646614731,NA,NA
NWT,D1,1972-07-04,186,1972,7,4,3.584566747,D,B,52759,0.002194889,0.288814176,30,y=0.313617197334103x+1.12079498171512,NA,NA
NWT,D1,1972-07-05,187,1972,7,5,0,D,B,C1,1.34103e-4,0.227444112,59,y=0.461488823148634x+1.09228990047112,NA,NA
NWT,D1,1972-07-06,188,1972,7,6,5.416785093,D,B,C1,1.52e-6,0.321966165,62,y=0.530659414720917x+0.950893410011374,NA,NA
NWT,D1,1972-07-07,189,1972,7,7,0,D,B,C1,9.46e-8,0.361332028,66,y=0.557198803479386x+0.937221123435707,NA,NA
NWT,D1,1972-07-08,190,1972,7,8,0,D,B,C1,4.13e-8,0.363849768,69,y=0.552641115669121x+0.889754945774721,NA,NA
NWT,D1,1972-07-09,191,1972,7,9,0,D,B,C1,1.96e-9,0.417997818,69,y=0.612051365591143x+0.781039704835783,NA,NA
NWT,D1,1972-07-10,192,1972,7,10,0,D,B,C1,2.3e-11,0.464687595,74,y=0.636139868035393x+0.681055539648602,NA,NA
NWT,D1,1972-07-11,193,1972,7,11,0,D,B,C1,4.93e-10,0.441121182,69,y=0.570251309805769x+0.689195917661375,NA,NA
NWT,D1,1972-07-12,194,1972,7,12,0,D,B,C1,9.55e-10,0.45030578,65,y=0.561451387199579x+0.704129382218605,NA,NA
NWT,D1,1972-07-13,195,1972,7,13,0,D,B,C1,5.26e-9,0.405632676,68,y=0.512522026372319x+0.787148547080897,NA,NA
NWT,D1,1972-07-14,196,1972,7,14,0,D,B,C1,8.75e-9,0.392004934,69,y=0.52106459965858x+0.77473996698383,NA,NA
NWT,D1,1972-07-15,197,1972,7,15,3.225890483,D,B,C1,4.04e-7,0.294771453,76,y=0.457507919849117x+0.800425035033002,NA,NA
NWT,D1,1972-07-16,198,1972,7,16,0,D,B,C1,2.36e-7,0.282332247,83,y=0.442225390945952x+0.805149386865223,NA,NA
NWT,D1,1972-07-17,199,1972,7,17,3.926217284,D,B,C1,1.0265e-4,0.161752366,88,y=0.352571287046989x+0.996892443423073,NA,NA
NWT,D1,1972-07-18,200,1972,7,18,0,D,B,C1,3.36e-5,0.176628853,91,y=0.384136555348053x+0.951089426565539,NA,NA
NWT,D1,1972-07-19,201,1972,7,19,3.703911604,D,B,C1,3.81e-6,0.202259174,97,y=0.405813913188008x+0.938605455367378,NA,NA
NWT,D1,1972-07-20,202,1972,7,20,8.066461254,D,B,C1,2.68e-6,0.207969184,97,y=0.424626008258065x+0.890646824784922,NA,NA
NWT,D1,1972-07-21,203,1972,7,21,2.391411357,D,B,53113,0.003466707,0.29422202,27,y=0.33905665183849x+1.28645752575476,NA,NA
NWT,D1,1972-07-22,204,1972,7,22,0,D,B,53113,9.27762e-4,0.3725983,26,y=0.40833689066568x+1.20153437552696,NA,NA
NWT,D1,1972-07-23,205,1972,7,23,0,D,B,53113,8.83253e-4,0.416462994,23,y=0.429460282382263x+1.24087434665036,NA,NA
NWT,D1,1972-07-24,206,1972,7,24,5.320075672,D,B,53113,0.001391868,0.364648551,25,y=0.39270412129005x+1.21687358572258,NA,NA
NWT,D1,1972-07-25,207,1972,7,25,0,D,B,53113,0.001557649,0.401041221,22,y=0.406633329934636x+1.11358320986472,NA,NA
NWT,D1,1972-07-26,208,1972,7,26,6.422120858,D,B,53113,0.006520008,0.360977411,19,y=0.354706288469514x+1.13454581355007,NA,NA
NWT,D1,1972-07-27,209,1972,7,27,5.763598993,D,B,53113,0.02643018,0.305355143,16,y=0.292859314634505x+1.26741819316107,NA,NA
NWT,D1,1972-07-28,210,1972,7,28,0,D,B,C1,3.68e-8,0.269515358,99,y=0.468053906330304x+0.800803725935508,NA,NA
NWT,D1,1972-07-29,211,1972,7,29,0,D,B,53113,0.019186183,0.333339783,16,y=0.332522879096166x+1.18705221953326,NA,NA
NWT,D1,1972-07-30,212,1972,7,30,0,D,B,53113,0.016237236,0.310746256,18,y=0.294470026443848x+1.27360982434726,NA,NA
NWT,D1,1972-07-31,213,1972,7,31,11.76221751,D,B,53113,0.012618346,0.348393541,17,y=0.2936075759799x+1.34079967520587,69,31
NWT,D1,1972-08-01,214,1972,8,1,0,D,B,53113,0.010122941,0.346849236,18,y=0.277436686148741x+1.32405275397873,NA,NA
NWT,D1,1972-08-02,215,1972,8,2,4.149373043,D,B,53113,0.007232107,0.3374649,20,y=0.314507812611663x+1.42480898229347,NA,NA
NWT,D1,1972-08-03,216,1972,8,3,2.697995339,D,B,53113,0.008246342,0.344487993,19,y=0.285081778824392x+1.34147238636579,NA,NA
NWT,D1,1972-08-04,217,1972,8,4,0,D,B,53113,0.028657144,0.2808654,17,y=0.303340165623532x+1.53910608546383,NA,NA
NWT,D1,1972-08-05,218,1972,8,5,0,D,B,53113,0.035280174,0.263007506,17,y=0.294950269983756x+1.51252484424143,NA,NA
NWT,D1,1972-08-06,219,1972,8,6,1.695622546,D,B,55878,0.029357017,0.18279334,26,y=0.375880891882984x+0.809323672335647,NA,NA
NWT,D1,1972-08-07,220,1972,8,7,0,D,B,55878,0.011764692,0.245596374,25,y=0.416371536814512x+0.887044203967445,NA,NA
NWT,D1,1972-08-08,221,1972,8,8,0,D,B,55878,0.008954003,0.272023027,24,y=0.435334124875579x+0.878369910195712,NA,NA
NWT,D1,1972-08-09,222,1972,8,9,2.166507115,D,B,C1,2.32843e-4,0.168288558,76,y=0.366106188676916x+0.991172188857276,NA,NA
NWT,D1,1972-08-10,223,1972,8,10,0,D,B,C1,5.83e-6,0.243792929,76,y=0.450092709420324x+0.77206862648672,NA,NA
NWT,D1,1972-08-11,224,1972,8,11,0,D,B,C1,7.97e-8,0.320686075,77,y=0.525228274970233x+0.813982283202506,NA,NA
NWT,D1,1972-08-12,225,1972,8,12,0,D,B,C1,7.21e-9,0.350695504,80,y=0.592281609697473x+0.696935797624087,NA,NA
NWT,D1,1972-08-13,226,1972,8,13,0,D,B,C1,1.7e-6,0.253011015,81,y=0.512899586289976x+0.829837601468543,NA,NA
NWT,D1,1972-08-14,227,1972,8,14,2.961444707,D,B,C1,2.12e-6,0.243616567,83,y=0.530193559698549x+0.72125600852345,NA,NA
NWT,D1,1972-08-15,228,1972,8,15,4.044849454,D,B,C1,2.61e-6,0.227620093,88,y=0.486393853867162x+0.743999480885241,NA,NA
NWT,D1,1972-08-16,229,1972,8,16,1.554653361,D,B,C1,1.46e-7,0.268173197,91,y=0.537692393505542x+0.659308543988492,NA,NA
NWT,D1,1972-08-17,230,1972,8,17,2.548191044,D,B,53113,0.040550689,0.305064638,14,y=0.290979013997293x+1.3788596339523,NA,NA
NWT,D1,1972-08-18,231,1972,8,18,1.942444637,D,B,53113,0.003402408,0.524428754,14,y=0.410508203750343x+1.28855183599866,NA,NA
NWT,D1,1972-08-19,232,1972,8,19,3.46939462,D,B,53113,0.005578613,0.486112307,14,y=0.399422674937354x+1.27988323367118,NA,NA
NWT,D1,1972-08-20,233,1972,8,20,2.268685333,D,B,53113,0.001011229,0.54978082,16,y=0.440465441751521x+1.2269466537662,NA,NA
NWT,D1,1972-08-21,234,1972,8,21,0.790289492,D,B,53113,9.72407e-4,0.579867236,15,y=0.426551854450169x+1.25307000274677,NA,NA
NWT,D1,1972-08-22,235,1972,8,22,0,D,B,53113,0.001009403,0.607811497,14,y=0.437100113466731x+1.26042903690169,NA,NA
NWT,D1,1972-08-23,236,1972,8,23,7.689579025,D,B,53113,5.76252e-4,0.641498273,14,y=0.461045710488957x+1.21942731856061,NA,NA
NWT,D1,1972-08-24,237,1972,8,24,3.94663805,D,B,50674,0.010514396,0.234319835,27,y=0.286246144028604x+0.706057726488287,NA,NA
NWT,D1,1972-08-25,238,1972,8,25,1.956070193,D,B,50674,0.033638638,0.189224555,24,y=0.215550418838939x+0.557699954584779,NA,NA
NWT,D1,1972-08-26,239,1972,8,26,1.785913785,D,B,50674,0.028237309,0.218575354,22,y=0.279013314897062x+0.586310754895795,NA,NA
NWT,D1,1972-08-27,240,1972,8,27,0,D,B,C1,0.0017686,0.144770541,65,y=0.363486006636413x+0.88657312782859,NA,NA
NWT,D1,1972-08-28,241,1972,8,28,3.560798206,D,B,C1,0.001600318,0.135302638,71,y=0.361778741241232x+0.839820191966168,NA,NA
NWT,D1,1972-08-29,242,1972,8,29,0,D,B,55878,0.028789236,0.227515924,21,y=-0.296075168212372x+0.815979774231088,NA,NA
NWT,D1,1972-08-30,243,1972,8,30,0,D,B,C1,7.4e-6,0.239086595,76,y=0.466447022191744x+0.676122897214894,NA,NA
NWT,D1,1972-08-31,244,1972,8,31,1.771550047,D,B,53113,0.02927142,0.237561671,20,y=0.31389456859504x+1.00985361223477,51,31
NWT,D1,1972-09-01,245,1972,9,1,9.672477512,D,B,53113,0.007423502,0.335692218,20,y=0.338438550821272x+1.12344874124579,NA,NA
NWT,D1,1972-09-02,246,1972,9,2,4.553769196,D,B,53113,0.009826152,0.3164287,20,y=0.322150061064483x+1.04082536242053,NA,NA
NWT,D1,1972-09-03,247,1972,9,3,4.678449899,D,B,50674,0.001739493,0.428431403,20,y=0.528403544117609x+0.97006608348216,NA,NA
