LTER_site,local_site,date,doy,year,month,day,precipitation.mm,flag.1,flag.2,source.station,pvalue,rsquared,x.obs.in.regression,regression.equation,raw_ppt_tot,raw_qdays
NWT,C1,1981-10-08,281,1981,10,8,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-10-09,282,1981,10,9,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1981-10-10,283,1981,10,10,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-10-11,284,1981,10,11,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1981-10-12,285,1981,10,12,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-10-13,286,1981,10,13,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-10-14,287,1981,10,14,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1981-10-15,288,1981,10,15,10,A,A,C1 Belfort Shielded,NA,NA,NA,NA,10,1
NWT,C1,1981-10-16,289,1981,10,16,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1981-10-17,290,1981,10,17,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-10-18,291,1981,10,18,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-10-19,292,1981,10,19,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-10-20,293,1981,10,20,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-10-21,294,1981,10,21,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-10-22,295,1981,10,22,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-10-23,296,1981,10,23,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-10-24,297,1981,10,24,9,A,A,C1 Belfort Shielded,NA,NA,NA,NA,9,1
NWT,C1,1981-10-25,298,1981,10,25,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1981-10-26,299,1981,10,26,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-10-27,300,1981,10,27,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-10-28,301,1981,10,28,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-10-29,302,1981,10,29,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1981-10-30,303,1981,10,30,14,A,A,C1 Belfort Shielded,NA,NA,NA,NA,14,1
NWT,C1,1981-10-31,304,1981,10,31,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1981-11-01,305,1981,11,1,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-02,306,1981,11,2,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-03,307,1981,11,3,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-04,308,1981,11,4,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-05,309,1981,11,5,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-06,310,1981,11,6,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-07,311,1981,11,7,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1981-11-08,312,1981,11,8,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1981-11-09,313,1981,11,9,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-10,314,1981,11,10,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-11,315,1981,11,11,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-12,316,1981,11,12,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-13,317,1981,11,13,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-14,318,1981,11,14,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1981-11-15,319,1981,11,15,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-16,320,1981,11,16,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1981-11-17,321,1981,11,17,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-18,322,1981,11,18,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,1981-11-19,323,1981,11,19,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-20,324,1981,11,20,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-21,325,1981,11,21,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-22,326,1981,11,22,5,A,A,C1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,C1,1981-11-23,327,1981,11,23,7,A,A,C1 Belfort Shielded,NA,NA,NA,NA,7,1
NWT,C1,1981-11-24,328,1981,11,24,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-25,329,1981,11,25,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,1981-11-26,330,1981,11,26,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1981-11-27,331,1981,11,27,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1981-11-28,332,1981,11,28,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-29,333,1981,11,29,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-11-30,334,1981,11,30,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1981-12-01,335,1981,12,1,3.249347438,B,A,53496,0.012846964,0.297617991,20,y=0.367168670090336x+0.836192741804864,2,1
NWT,C1,1981-12-02,336,1981,12,2,2.51922738,B,A,53496,0.012846964,0.297617991,20,y=0.367168670090336x+0.836192741804864,2,1
NWT,C1,1981-12-03,337,1981,12,3,0.99658966,B,A,53496,0.012846964,0.297617991,20,y=0.367168670090336x+0.836192741804864,0,1
NWT,C1,1981-12-04,338,1981,12,4,0,B,A,53496,0.012846964,0.297617991,20,y=0.367168670090336x+0.836192741804864,0,1
NWT,C1,1981-12-05,339,1981,12,5,0,B,A,53496,0.012846964,0.297617991,20,y=0.367168670090336x+0.836192741804864,0,1
NWT,C1,1981-12-06,340,1981,12,6,0,B,A,53496,0.012846964,0.297617991,20,y=0.367168670090336x+0.836192741804864,0,1
NWT,C1,1981-12-07,341,1981,12,7,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-12-08,342,1981,12,8,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-12-09,343,1981,12,9,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-12-10,344,1981,12,10,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-12-11,345,1981,12,11,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1981-12-12,346,1981,12,12,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1981-12-13,347,1981,12,13,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1981-12-14,348,1981,12,14,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,1981-12-15,349,1981,12,15,11,A,A,C1 Belfort Shielded,NA,NA,NA,NA,11,1
NWT,C1,1981-12-16,350,1981,12,16,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,1981-12-17,351,1981,12,17,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1981-12-18,352,1981,12,18,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1981-12-19,353,1981,12,19,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-12-20,354,1981,12,20,6,A,A,C1 Belfort Shielded,NA,NA,NA,NA,6,1
NWT,C1,1981-12-21,355,1981,12,21,13,A,A,C1 Belfort Shielded,NA,NA,NA,NA,13,1
NWT,C1,1981-12-22,356,1981,12,22,6,A,A,C1 Belfort Shielded,NA,NA,NA,NA,6,1
NWT,C1,1981-12-23,357,1981,12,23,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-12-24,358,1981,12,24,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1981-12-25,359,1981,12,25,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,1981-12-26,360,1981,12,26,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,1981-12-27,361,1981,12,27,5,A,A,C1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,C1,1981-12-28,362,1981,12,28,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1981-12-29,363,1981,12,29,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1981-12-30,364,1981,12,30,10,A,A,C1 Belfort Shielded,NA,NA,NA,NA,10,1
NWT,C1,1981-12-31,365,1981,12,31,5,A,A,C1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,C1,1982-01-01,1,1982,1,1,8,A,A,C1 Belfort Shielded,NA,NA,NA,NA,8,1
NWT,C1,1982-01-02,2,1982,1,2,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-01-03,3,1982,1,3,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1982-01-04,4,1982,1,4,6,A,A,C1 Belfort Shielded,NA,NA,NA,NA,6,1
NWT,C1,1982-01-05,5,1982,1,5,8,A,A,C1 Belfort Shielded,NA,NA,NA,NA,8,1
NWT,C1,1982-01-06,6,1982,1,6,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,1982-01-07,7,1982,1,7,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-01-08,8,1982,1,8,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-01-09,9,1982,1,9,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-01-10,10,1982,1,10,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-01-11,11,1982,1,11,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1982-01-12,12,1982,1,12,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-01-13,13,1982,1,13,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-01-14,14,1982,1,14,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,1982-01-15,15,1982,1,15,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,1982-01-16,16,1982,1,16,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,1982-01-17,17,1982,1,17,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-01-18,18,1982,1,18,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-01-19,19,1982,1,19,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-01-20,20,1982,1,20,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1982-01-21,21,1982,1,21,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-01-22,22,1982,1,22,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1982-01-23,23,1982,1,23,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-01-24,24,1982,1,24,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-01-25,25,1982,1,25,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-01-26,26,1982,1,26,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-01-27,27,1982,1,27,5,A,A,C1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,C1,1982-01-28,28,1982,1,28,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-01-29,29,1982,1,29,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,1982-01-30,30,1982,1,30,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-01-31,31,1982,1,31,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-02-01,32,1982,2,1,7,A,A,C1 Belfort Shielded,NA,NA,NA,NA,7,1
NWT,C1,1982-02-02,33,1982,2,2,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-02-03,34,1982,2,3,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-02-04,35,1982,2,4,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-02-05,36,1982,2,5,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1982-02-06,37,1982,2,6,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-07,38,1982,2,7,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-08,39,1982,2,8,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,1982-02-09,40,1982,2,9,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,1982-02-10,41,1982,2,10,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-02-11,42,1982,2,11,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-12,43,1982,2,12,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-13,44,1982,2,13,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-14,45,1982,2,14,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-15,46,1982,2,15,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-02-16,47,1982,2,16,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-02-17,48,1982,2,17,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-18,49,1982,2,18,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-19,50,1982,2,19,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-20,51,1982,2,20,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-21,52,1982,2,21,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-22,53,1982,2,22,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-23,54,1982,2,23,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-24,55,1982,2,24,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-25,56,1982,2,25,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-26,57,1982,2,26,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-27,58,1982,2,27,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-02-28,59,1982,2,28,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-03-01,60,1982,3,1,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-03-02,61,1982,3,2,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-03-03,62,1982,3,3,13,A,A,C1 Belfort Shielded,NA,NA,NA,NA,13,1
NWT,C1,1982-03-04,63,1982,3,4,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-03-05,64,1982,3,5,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,1982-03-06,65,1982,3,6,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-03-07,66,1982,3,7,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,1982-03-08,67,1982,3,8,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1982-03-09,68,1982,3,9,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1982-03-10,69,1982,3,10,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-03-11,70,1982,3,11,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-03-12,71,1982,3,12,12,A,A,C1 Belfort Shielded,NA,NA,NA,NA,12,1
NWT,C1,1982-03-13,72,1982,3,13,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-03-14,73,1982,3,14,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-03-15,74,1982,3,15,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1982-03-16,75,1982,3,16,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-03-17,76,1982,3,17,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,1982-03-18,77,1982,3,18,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-03-19,78,1982,3,19,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,1982-03-20,79,1982,3,20,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-03-21,80,1982,3,21,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-03-22,81,1982,3,22,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-03-23,82,1982,3,23,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-03-24,83,1982,3,24,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-03-25,84,1982,3,25,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-03-26,85,1982,3,26,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1982-03-27,86,1982,3,27,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-03-28,87,1982,3,28,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-03-29,88,1982,3,29,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1982-03-30,89,1982,3,30,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,1982-03-31,90,1982,3,31,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-04-01,91,1982,4,1,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-04-02,92,1982,4,2,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,1982-04-03,93,1982,4,3,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-04-04,94,1982,4,4,6,A,A,C1 Belfort Shielded,NA,NA,NA,NA,6,1
NWT,C1,1982-04-05,95,1982,4,5,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,1982-04-06,96,1982,4,6,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1982-04-07,97,1982,4,7,7,A,A,C1 Belfort Shielded,NA,NA,NA,NA,7,1
NWT,C1,1982-04-08,98,1982,4,8,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,1982-04-09,99,1982,4,9,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1982-04-10,100,1982,4,10,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-04-11,101,1982,4,11,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-04-12,102,1982,4,12,9,A,A,C1 Belfort Shielded,NA,NA,NA,NA,9,1
NWT,C1,1982-04-13,103,1982,4,13,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-04-14,104,1982,4,14,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-04-15,105,1982,4,15,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-04-16,106,1982,4,16,7,A,A,C1 Belfort Shielded,NA,NA,NA,NA,7,1
NWT,C1,1982-04-17,107,1982,4,17,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-04-18,108,1982,4,18,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-04-19,109,1982,4,19,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1982-04-20,110,1982,4,20,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,1982-04-21,111,1982,4,21,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-04-22,112,1982,4,22,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-04-23,113,1982,4,23,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-04-24,114,1982,4,24,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-04-25,115,1982,4,25,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-04-26,116,1982,4,26,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,1982-04-27,117,1982,4,27,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,1982-04-28,118,1982,4,28,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-04-29,119,1982,4,29,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-04-30,120,1982,4,30,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-05-01,121,1982,5,1,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-02,122,1982,5,2,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-03,123,1982,5,3,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-04,124,1982,5,4,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-05,125,1982,5,5,6,A,A,C1 Belfort Shielded,NA,NA,NA,NA,6,1
NWT,C1,1982-05-06,126,1982,5,6,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-07,127,1982,5,7,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-08,128,1982,5,8,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-09,129,1982,5,9,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-10,130,1982,5,10,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1982-05-11,131,1982,5,11,8,A,A,C1 Belfort Shielded,NA,NA,NA,NA,8,1
NWT,C1,1982-05-12,132,1982,5,12,30,A,A,C1 Belfort Shielded,NA,NA,NA,NA,30,1
NWT,C1,1982-05-13,133,1982,5,13,42,A,A,C1 Belfort Shielded,NA,NA,NA,NA,42,1
NWT,C1,1982-05-14,134,1982,5,14,5,A,A,C1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,C1,1982-05-15,135,1982,5,15,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-16,136,1982,5,16,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-17,137,1982,5,17,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-05-18,138,1982,5,18,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-19,139,1982,5,19,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-20,140,1982,5,20,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-21,141,1982,5,21,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-22,142,1982,5,22,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-23,143,1982,5,23,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,1982-05-24,144,1982,5,24,10,A,A,C1 Belfort Shielded,NA,NA,NA,NA,10,1
NWT,C1,1982-05-25,145,1982,5,25,13,A,A,C1 Belfort Shielded,NA,NA,NA,NA,13,1
NWT,C1,1982-05-26,146,1982,5,26,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-27,147,1982,5,27,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-28,148,1982,5,28,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-05-29,149,1982,5,29,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,1982-05-30,150,1982,5,30,9,A,A,C1 Belfort Shielded,NA,NA,NA,NA,9,1
NWT,C1,1982-05-31,151,1982,5,31,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,1982-06-01,152,1982,6,1,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-06-02,153,1982,6,2,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-06-03,154,1982,6,3,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,1982-06-04,155,1982,6,4,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-06-05,156,1982,6,5,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,1982-06-06,157,1982,6,6,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
