LTER_site,local_site,plotid,site,plot,rem,nut,winsize,increment,timestep,FI,smooth3_FI
NWT,Watershed,5_CBX,5,CBX,B,X,4,9,2014,4.363618573661429,3.6899622101512946
NWT,Watershed,5_CBX,5,CBX,B,X,4,10,2015,3.7920970611473988,3.6899622101512946
NWT,Watershed,5_CBX,5,CBX,B,X,4,11,2016,2.9141709956450548,3.6899622101512946
NWT,Watershed,5_CBX,5,CBX,B,X,4,12,2017,3.0823755105282875,3.1664777679699028
NWT,Watershed,5_CBX,5,CBX,B,X,4,13,2018,3.250580025411518,3.1664777679699028
NWT,Watershed,5_CDC,5,CDC,D,C,4,0,2005,5.45,4.574785062814767
NWT,Watershed,5_CDC,5,CDC,D,C,4,1,2006,3.737083487540114,4.574785062814767
NWT,Watershed,5_CDC,5,CDC,D,C,4,2,2007,4.537271700904187,4.574785062814767
NWT,Watershed,5_CDC,5,CDC,D,C,4,3,2008,3.8848137461589083,4.045497782607948
NWT,Watershed,5_CDC,5,CDC,D,C,4,4,2009,4.426679601664935,4.045497782607948
NWT,Watershed,5_CDC,5,CDC,D,C,4,5,2010,3.825,4.045497782607948
NWT,Watershed,5_CDC,5,CDC,D,C,4,6,2011,3.148570710340385,3.7593797884393942
NWT,Watershed,5_CDC,5,CDC,D,C,4,7,2012,4.2275126265847085,3.7593797884393942
NWT,Watershed,5_CDC,5,CDC,D,C,4,8,2013,3.902056028393089,3.7593797884393942
NWT,Watershed,5_CDC,5,CDC,D,C,4,9,2014,4.979428988429572,5.035768864569551
NWT,Watershed,5_CDC,5,CDC,D,C,4,10,2015,5.092108740709531,5.035768864569551
NWT,Watershed,5_CDN,5,CDN,D,N,4,0,2005,3.2983880104130674,2.9482122604260836
NWT,Watershed,5_CDN,5,CDN,D,N,4,1,2006,2.64178044234674,2.9482122604260836
NWT,Watershed,5_CDN,5,CDN,D,N,4,2,2007,2.9044683285184423,2.9482122604260836
NWT,Watershed,5_CDN,5,CDN,D,N,4,3,2008,2.649567674750381,3.34346719684229
NWT,Watershed,5_CDN,5,CDN,D,N,4,4,2009,3.3396109630947786,3.34346719684229
NWT,Watershed,5_CDN,5,CDN,D,N,4,5,2010,4.04122295268171,3.34346719684229
NWT,Watershed,5_CDN,5,CDN,D,N,4,6,2011,4.397813298096447,3.4471174408987433
NWT,Watershed,5_CDN,5,CDN,D,N,4,7,2012,2.8066722530735846,3.4471174408987433
NWT,Watershed,5_CDN,5,CDN,D,N,4,8,2013,3.1368667715261966,3.4471174408987433
NWT,Watershed,5_CDN,5,CDN,D,N,4,9,2014,2.8703974165156,3.0619589855371836
NWT,Watershed,5_CDN,5,CDN,D,N,4,10,2015,2.9417976649983313,3.0619589855371836
NWT,Watershed,5_CDN,5,CDN,D,N,4,11,2016,3.3736818750976214,3.0619589855371836
NWT,Watershed,5_CDN,5,CDN,D,N,4,12,2017,2.9869142338818633,3.737424261191225
NWT,Watershed,5_CDN,5,CDN,D,N,4,13,2018,4.487934288500587,3.737424261191225
NWT,Watershed,5_CDX,5,CDX,D,X,4,0,2005,4.3905242917512695,4.314052910592781
NWT,Watershed,5_CDX,5,CDX,D,X,4,1,2006,4.213333333333333,4.314052910592781
NWT,Watershed,5_CDX,5,CDX,D,X,4,2,2007,4.3383011066937405,4.314052910592781
NWT,Watershed,5_CDX,5,CDX,D,X,4,3,2008,4.561608864500369,4.888782681707763
NWT,Watershed,5_CDX,5,CDX,D,X,4,4,2009,5.709275579543876,4.888782681707763
NWT,Watershed,5_CDX,5,CDX,D,X,4,5,2010,4.395463601079045,4.888782681707763
NWT,Watershed,5_CDX,5,CDX,D,X,4,6,2011,5.051084572749096,4.536028605394009
NWT,Watershed,5_CDX,5,CDX,D,X,4,7,2012,3.9325833373505037,4.536028605394009
NWT,Watershed,5_CDX,5,CDX,D,X,4,8,2013,4.624417906082426,4.536028605394009
NWT,Watershed,5_CDX,5,CDX,D,X,4,9,2014,4.905556518390858,4.310615878482961
NWT,Watershed,5_CDX,5,CDX,D,X,4,10,2015,3.7557952893393862,4.310615878482961
NWT,Watershed,5_CDX,5,CDX,D,X,4,11,2016,4.270495827718639,4.310615878482961
NWT,Watershed,5_CDX,5,CDX,D,X,4,12,2017,2.66102011946991,3.1331740225616453
NWT,Watershed,5_CDX,5,CDX,D,X,4,13,2018,3.605327925653381,3.1331740225616453
NWT,Watershed,5_CXC,5,CXC,X,C,4,0,2005,3.4066312872919773,3.4144314517224204
NWT,Watershed,5_CXC,5,CXC,X,C,4,1,2006,2.8766312162292045,3.4144314517224204
NWT,Watershed,5_CXC,5,CXC,X,C,4,2,2007,3.9600318516460797,3.4144314517224204
NWT,Watershed,5_CXC,5,CXC,X,C,4,3,2008,4.046762759067529,4.610344335109829
NWT,Watershed,5_CXC,5,CXC,X,C,4,4,2009,4.738662266764116,4.610344335109829
NWT,Watershed,5_CXC,5,CXC,X,C,4,5,2010,5.045607979497842,4.610344335109829
NWT,Watershed,5_CXC,5,CXC,X,C,4,6,2011,4.9070365358944406,4.638809914022963
NWT,Watershed,5_CXC,5,CXC,X,C,4,7,2012,4.629646370731413,4.638809914022963
NWT,Watershed,5_CXC,5,CXC,X,C,4,8,2013,4.379746835443038,4.638809914022963
NWT,Watershed,5_CXC,5,CXC,X,C,4,9,2014,3.3895519399441003,3.4499967410027015
NWT,Watershed,5_CXC,5,CXC,X,C,4,10,2015,3.510441542061303,3.4499967410027015
NWT,Watershed,5_CXN,5,CXN,X,N,4,0,2005,3.8292682926829267,3.62830726298197
NWT,Watershed,5_CXN,5,CXN,X,N,4,1,2006,3.122669201256656,3.62830726298197
NWT,Watershed,5_CXN,5,CXN,X,N,4,2,2007,3.9329842950063263,3.62830726298197
NWT,Watershed,5_CXN,5,CXN,X,N,4,3,2008,3.064943558838161,4.2921111153736895
NWT,Watershed,5_CXN,5,CXN,X,N,4,4,2009,5.023244579967598,4.2921111153736895
NWT,Watershed,5_CXN,5,CXN,X,N,4,5,2010,4.788145207315311,4.2921111153736895
NWT,Watershed,5_CXN,5,CXN,X,N,4,6,2011,4.96352956562241,5.0677131670077316
NWT,Watershed,5_CXN,5,CXN,X,N,4,7,2012,5.287719804208379,5.0677131670077316
NWT,Watershed,5_CXN,5,CXN,X,N,4,8,2013,4.951890131192406,5.0677131670077316
NWT,Watershed,5_CXN,5,CXN,X,N,4,9,2014,4.178572732548555,4.456265991127295
NWT,Watershed,5_CXN,5,CXN,X,N,4,10,2015,4.998136354320699,4.456265991127295
NWT,Watershed,5_CXN,5,CXN,X,N,4,11,2016,4.1920888865126305,4.456265991127295
NWT,Watershed,5_CXN,5,CXN,X,N,4,12,2017,3.5609756097560976,4.043996282373009
NWT,Watershed,5_CXN,5,CXN,X,N,4,13,2018,4.5270169549899215,4.043996282373009
NWT,Watershed,5_CXX,5,CXX,X,X,4,0,2005,3.4041026725556858,3.701888055751068
NWT,Watershed,5_CXX,5,CXX,X,X,4,1,2006,3.652832083626602,3.701888055751068
NWT,Watershed,5_CXX,5,CXX,X,X,4,2,2007,4.048729411070916,3.701888055751068
NWT,Watershed,5_CXX,5,CXX,X,X,4,3,2008,4.5853770630192745,4.692982771197645
NWT,Watershed,5_CXX,5,CXX,X,X,4,4,2009,5.064117102938208,4.692982771197645
NWT,Watershed,5_CXX,5,CXX,X,X,4,5,2010,4.429454147635455,4.692982771197645
NWT,Watershed,5_CXX,5,CXX,X,X,4,6,2011,4.343406796756194,4.643885144338378
NWT,Watershed,5_CXX,5,CXX,X,X,4,7,2012,5.0028715732396645,4.643885144338378
NWT,Watershed,5_CXX,5,CXX,X,X,4,8,2013,4.5853770630192745,4.643885144338378
NWT,Watershed,5_CXX,5,CXX,X,X,4,9,2014,5.334443696785203,4.404911357948225
NWT,Watershed,5_CXX,5,CXX,X,X,4,10,2015,3.892806495687096,4.404911357948225
NWT,Watershed,5_CXX,5,CXX,X,X,4,11,2016,3.9874838813723743,4.404911357948225
NWT,Watershed,5_CXX,5,CXX,X,X,4,12,2017,2.796821701243141,3.612696564907285
NWT,Watershed,5_CXX,5,CXX,X,X,4,13,2018,4.428571428571429,3.612696564907285
NWT,Lefty,6_CAC,6,CAC,A,C,4,0,2005,2.7632206044626337,3.756924162211412
NWT,Lefty,6_CAC,6,CAC,A,C,4,1,2006,4.1046176068620825,3.756924162211412
NWT,Lefty,6_CAC,6,CAC,A,C,4,2,2007,4.402934275309518,3.756924162211412
NWT,Lefty,6_CAC,6,CAC,A,C,4,3,2008,3.5080637560566648,4.010662403245919
NWT,Lefty,6_CAC,6,CAC,A,C,4,4,2009,4.798478962670678,4.010662403245919
NWT,Lefty,6_CAC,6,CAC,A,C,4,5,2010,3.725444491010416,4.010662403245919
NWT,Lefty,6_CAC,6,CAC,A,C,4,6,2011,4.798478962670678,4.156719119396716
NWT,Lefty,6_CAC,6,CAC,A,C,4,7,2012,4.612741799520687,4.156719119396716
NWT,Lefty,6_CAC,6,CAC,A,C,4,8,2013,3.058936595998785,4.156719119396716
NWT,Lefty,6_CAC,6,CAC,A,C,4,9,2014,4.045747423097996,4.279330263396837
NWT,Lefty,6_CAC,6,CAC,A,C,4,10,2015,4.512913103695676,4.279330263396837
NWT,Lefty,6_CAN,6,CAN,A,N,4,0,2005,2.676602213387479,2.643478087648459
NWT,Lefty,6_CAN,6,CAN,A,N,4,1,2006,2.6922231850575318,2.643478087648459
NWT,Lefty,6_CAN,6,CAN,A,N,4,2,2007,2.561608864500366,2.643478087648459
NWT,Lefty,6_CAN,6,CAN,A,N,4,3,2008,3.3397714072625164,3.623735239528246
NWT,Lefty,6_CAN,6,CAN,A,N,4,4,2009,3.556602213387481,3.623735239528246
NWT,Lefty,6_CAN,6,CAN,A,N,4,5,2010,3.97483209793474,3.623735239528246
NWT,Lefty,6_CAN,6,CAN,A,N,4,6,2011,4.0209488973234295,4.348955189335757
NWT,Lefty,6_CAN,6,CAN,A,N,4,7,2012,5.1504958277186415,4.348955189335757
NWT,Lefty,6_CAN,6,CAN,A,N,4,8,2013,3.875420842965198,4.348955189335757
NWT,Lefty,6_CAN,6,CAN,A,N,4,9,2014,5.1504958277186415,5.373587687566598
NWT,Lefty,6_CAN,6,CAN,A,N,4,10,2015,4.84529946162075,5.373587687566598
NWT,Lefty,6_CAN,6,CAN,A,N,4,11,2016,6.124967773360404,5.373587687566598
NWT,Lefty,6_CAN,6,CAN,A,N,4,12,2017,4.351884492421085,5.373674046750065
NWT,Lefty,6_CAN,6,CAN,A,N,4,13,2018,6.3954636010790455,5.373674046750065
NWT,Lefty,6_CAX,6,CAX,A,X,4,0,2005,3.820513076989794,3.590183341653851
NWT,Lefty,6_CAX,6,CAX,A,X,4,1,2006,2.8635756438057407,3.590183341653851
NWT,Lefty,6_CAX,6,CAX,A,X,4,2,2007,4.0864613041660185,3.590183341653851
NWT,Lefty,6_CAX,6,CAX,A,X,4,3,2008,4.321225939328593,4.353017415069269
NWT,Lefty,6_CAX,6,CAX,A,X,4,4,2009,4.8563337737400305,4.353017415069269
NWT,Lefty,6_CAX,6,CAX,A,X,4,5,2010,3.8814925321391835,4.353017415069269
NWT,Lefty,6_CAX,6,CAX,A,X,4,6,2011,5.073194600485812,4.355998968597988
NWT,Lefty,6_CAX,6,CAX,A,X,4,7,2012,5.073398074392915,4.355998968597988
NWT,Lefty,6_CAX,6,CAX,A,X,4,8,2013,2.921404230915237,4.355998968597988
NWT,Lefty,6_CAX,6,CAX,A,X,4,9,2014,4.616654967998008,4.090833208438437
NWT,Lefty,6_CAX,6,CAX,A,X,4,10,2015,3.8972721149768303,4.090833208438437
NWT,Lefty,6_CAX,6,CAX,A,X,4,11,2016,3.7585725423404726,4.090833208438437
NWT,Lefty,6_CAX,6,CAX,A,X,4,12,2017,4.667144584550846,4.814859098885553
NWT,Lefty,6_CAX,6,CAX,A,X,4,13,2018,4.96257361322026,4.814859098885553
NWT,Lefty,6_CBX,6,CBX,B,X,4,0,2005,4.131222993516667,3.5584236468865256
NWT,Lefty,6_CBX,6,CBX,B,X,4,1,2006,2.7285042825358703,3.5584236468865256
NWT,Lefty,6_CBX,6,CBX,B,X,4,2,2007,3.8155436646070386,3.5584236468865256
NWT,Lefty,6_CBX,6,CBX,B,X,4,3,2008,3.334877794634426,3.5648931121958056
NWT,Lefty,6_CBX,6,CBX,B,X,4,4,2009,3.4130348838292837,3.5648931121958056
NWT,Lefty,6_CBX,6,CBX,B,X,4,5,2010,3.9467666581237064,3.5648931121958056
NWT,Lefty,6_CBX,6,CBX,B,X,4,6,2011,4.335260794597537,4.139090935440266
NWT,Lefty,6_CBX,6,CBX,B,X,4,7,2012,3.536822844998254,4.139090935440266
NWT,Lefty,6_CBX,6,CBX,B,X,4,8,2013,4.545189166725009,4.139090935440266
NWT,Lefty,6_CBX,6,CBX,B,X,4,9,2014,3.225405976539315,3.6506780892680784
NWT,Lefty,6_CBX,6,CBX,B,X,4,10,2015,3.8821540798708916,3.6506780892680784
NWT,Lefty,6_CBX,6,CBX,B,X,4,11,2016,3.844474211394028,3.6506780892680784
NWT,Lefty,6_CBX,6,CBX,B,X,4,12,2017,4.166313291853799,4.346072766322116
NWT,Lefty,6_CBX,6,CBX,B,X,4,13,2018,4.525832240790434,4.346072766322116
NWT,Lefty,6_CDC,6,CDC,D,C,4,0,2005,3.300743314406315,3.2867569701522696
NWT,Lefty,6_CDC,6,CDC,D,C,4,1,2006,2.7036018786150486,3.2867569701522696
NWT,Lefty,6_CDC,6,CDC,D,C,4,2,2007,3.855925717435446,3.2867569701522696
NWT,Lefty,6_CDC,6,CDC,D,C,4,3,2008,4.093199719106476,3.4999125006321585
NWT,Lefty,6_CDC,6,CDC,D,C,4,4,2009,3.504495118798283,3.4999125006321585
NWT,Lefty,6_CDC,6,CDC,D,C,4,5,2010,2.9020426639917165,3.4999125006321585
NWT,Lefty,6_CDC,6,CDC,D,C,4,6,2011,3.402619216602299,3.0752216245031634
NWT,Lefty,6_CDC,6,CDC,D,C,4,7,2012,2.513281165738408,3.0752216245031634
NWT,Lefty,6_CDC,6,CDC,D,C,4,8,2013,3.3097644911687834,3.0752216245031634
NWT,Lefty,6_CDC,6,CDC,D,C,4,9,2014,4.238563692124626,4.687729945246899
NWT,Lefty,6_CDC,6,CDC,D,C,4,10,2015,5.13689619836917,4.687729945246899
NWT,Lefty,6_CDN,6,CDN,D,N,4,0,2005,3.294258482558809,3.327645076919134
NWT,Lefty,6_CDN,6,CDN,D,N,4,1,2006,3.8762731029461053,3.327645076919134
NWT,Lefty,6_CDN,6,CDN,D,N,4,2,2007,2.812403645252488,3.327645076919134
NWT,Lefty,6_CDN,6,CDN,D,N,4,3,2008,4.586565787711554,4.036509629921071
NWT,Lefty,6_CDN,6,CDN,D,N,4,4,2009,3.8567137772102207,4.036509629921071
NWT,Lefty,6_CDN,6,CDN,D,N,4,5,2010,3.6662493248414396,4.036509629921071
NWT,Lefty,6_CDN,6,CDN,D,N,4,6,2011,4.227319856256069,3.7886945609500544
NWT,Lefty,6_CDN,6,CDN,D,N,4,7,2012,3.1634845651758354,3.7886945609500544
NWT,Lefty,6_CDN,6,CDN,D,N,4,8,2013,3.9752792614182595,3.7886945609500544
NWT,Lefty,6_CDN,6,CDN,D,N,4,9,2014,4.071015049170409,3.84251663426056
NWT,Lefty,6_CDN,6,CDN,D,N,4,10,2015,3.5425224277875444,3.84251663426056
NWT,Lefty,6_CDN,6,CDN,D,N,4,11,2016,3.914012425823727,3.84251663426056
NWT,Lefty,6_CDN,6,CDN,D,N,4,12,2017,3.555231705208926,4.209124759732765
NWT,Lefty,6_CDN,6,CDN,D,N,4,13,2018,4.863017814256604,4.209124759732765
NWT,Lefty,6_CDX,6,CDX,D,X,4,0,2005,4.398918946297085,4.200504379581856
NWT,Lefty,6_CDX,6,CDX,D,X,4,1,2006,3.587781695442185,4.200504379581856
NWT,Lefty,6_CDX,6,CDX,D,X,4,2,2007,4.614812497006298,4.200504379581856
NWT,Lefty,6_CDX,6,CDX,D,X,4,3,2008,3.5627113907297128,3.8990931424749795
NWT,Lefty,6_CDX,6,CDX,D,X,4,4,2009,4.155714692590451,3.8990931424749795
NWT,Lefty,6_CDX,6,CDX,D,X,4,5,2010,3.978853344104775,3.8990931424749795
NWT,Lefty,6_CDX,6,CDX,D,X,4,6,2011,4.038445827608844,3.6435387260651084
NWT,Lefty,6_CDX,6,CDX,D,X,4,7,2012,3.7395727392153897,3.6435387260651084
NWT,Lefty,6_CDX,6,CDX,D,X,4,8,2013,3.152597611371093,3.6435387260651084
NWT,Lefty,6_CDX,6,CDX,D,X,4,9,2014,4.522086015846568,4.71521920797367
NWT,Lefty,6_CDX,6,CDX,D,X,4,10,2015,4.293080275323271,4.71521920797367
NWT,Lefty,6_CDX,6,CDX,D,X,4,11,2016,5.330491332751171,4.71521920797367
NWT,Lefty,6_CDX,6,CDX,D,X,4,12,2017,5.831325301204819,5.409993219897866
NWT,Lefty,6_CDX,6,CDX,D,X,4,13,2018,4.988661138590913,5.409993219897866
NWT,Lefty,6_CXC,6,CXC,X,C,4,0,2005,3.0826062272103756,3.05813791550901
NWT,Lefty,6_CXC,6,CXC,X,C,4,1,2006,2.5449592898637845,3.05813791550901
NWT,Lefty,6_CXC,6,CXC,X,C,4,2,2007,3.5468482294528703,3.05813791550901
NWT,Lefty,6_CXC,6,CXC,X,C,4,3,2008,3.099685574558253,3.627702016241899
NWT,Lefty,6_CXC,6,CXC,X,C,4,4,2009,3.9555468000718306,3.627702016241899
NWT,Lefty,6_CXC,6,CXC,X,C,4,5,2010,3.827873674095613,3.627702016241899
NWT,Lefty,6_CXC,6,CXC,X,C,4,6,2011,4.4835570902123605,4.402723825571181
NWT,Lefty,6_CXC,6,CXC,X,C,4,7,2012,3.912547184632971,4.402723825571181
NWT,Lefty,6_CXC,6,CXC,X,C,4,8,2013,4.812067201868212,4.402723825571181
NWT,Lefty,6_CXC,6,CXC,X,C,4,9,2014,3.675062436161095,3.901940227632048
NWT,Lefty,6_CXC,6,CXC,X,C,4,10,2015,4.128818019103002,3.901940227632048
NWT,Lefty,6_CXN,6,CXN,X,N,4,0,2005,4.189385896266255,3.9962494305541045
NWT,Lefty,6_CXN,6,CXN,X,N,4,1,2006,3.6598275116751284,3.9962494305541045
NWT,Lefty,6_CXN,6,CXN,X,N,4,2,2007,4.1395348837209305,3.9962494305541045
NWT,Lefty,6_CXN,6,CXN,X,N,4,3,2008,3.216586617257415,3.2852089251205148
NWT,Lefty,6_CXN,6,CXN,X,N,4,4,2009,3.575611364977574,3.2852089251205148
NWT,Lefty,6_CXN,6,CXN,X,N,4,5,2010,3.063428793126557,3.2852089251205148
NWT,Lefty,6_CXN,6,CXN,X,N,4,6,2011,4.34594521737251,4.775418242593853
NWT,Lefty,6_CXN,6,CXN,X,N,4,7,2012,4.908759406367312,4.775418242593853
NWT,Lefty,6_CXN,6,CXN,X,N,4,8,2013,5.0715501040417355,4.775418242593853
NWT,Lefty,6_CXN,6,CXN,X,N,4,9,2014,6.37387568543708,5.9000434710728795
NWT,Lefty,6_CXN,6,CXN,X,N,4,10,2015,5.397131499390568,5.9000434710728795
NWT,Lefty,6_CXN,6,CXN,X,N,4,11,2016,5.929123228390989,5.9000434710728795
NWT,Lefty,6_CXN,6,CXN,X,N,4,12,2017,5.432629824452557,5.855572463510072
NWT,Lefty,6_CXN,6,CXN,X,N,4,13,2018,6.278515102567585,5.855572463510072
NWT,Lefty,6_CXX,6,CXX,X,X,4,0,2005,3.42912371185128,3.025306800766206
NWT,Lefty,6_CXX,6,CXX,X,X,4,1,2006,3.118905656764317,3.025306800766206
NWT,Lefty,6_CXX,6,CXX,X,X,4,2,2007,2.527891033683022,3.025306800766206
NWT,Lefty,6_CXX,6,CXX,X,X,4,3,2008,2.8541857817656653,3.1215858063864004
NWT,Lefty,6_CXX,6,CXX,X,X,4,4,2009,3.5139023508220344,3.1215858063864004
NWT,Lefty,6_CXX,6,CXX,X,X,4,5,2010,2.9966692865715023,3.1215858063864004
NWT,Lefty,6_CXX,6,CXX,X,X,4,6,2011,3.1268461737731874,3.26091156703025
NWT,Lefty,6_CXX,6,CXX,X,X,4,7,2012,3.241308792984865,3.26091156703025
NWT,Lefty,6_CXX,6,CXX,X,X,4,8,2013,3.414579734332697,3.26091156703025
NWT,Lefty,6_CXX,6,CXX,X,X,4,9,2014,2.984304702620067,3.389358983386554
NWT,Lefty,6_CXX,6,CXX,X,X,4,10,2015,2.9486783864345845,3.389358983386554
NWT,Lefty,6_CXX,6,CXX,X,X,4,11,2016,4.23509386110501,3.389358983386554
NWT,Lefty,6_CXX,6,CXX,X,X,4,12,2017,3.798985293128273,4.102236595295373
NWT,Lefty,6_CXX,6,CXX,X,X,4,13,2018,4.405487897462474,4.102236595295373
NWT,Subalpine,7_CAC,7,CAC,A,C,4,0,2005,2.788278763959396,3.1435586858956603
NWT,Subalpine,7_CAC,7,CAC,A,C,4,1,2006,3.17890109460484,3.1435586858956603
NWT,Subalpine,7_CAC,7,CAC,A,C,4,2,2007,3.463496199122745,3.1435586858956603
NWT,Subalpine,7_CAC,7,CAC,A,C,4,3,2008,3.061016179920288,4.0453761369301136
NWT,Subalpine,7_CAC,7,CAC,A,C,4,4,2009,4.66717640262377,4.0453761369301136
NWT,Subalpine,7_CAC,7,CAC,A,C,4,5,2010,4.407935828246284,4.0453761369301136
NWT,Subalpine,7_CAC,7,CAC,A,C,4,6,2011,3.649770819259207,3.8309085132295224
NWT,Subalpine,7_CAC,7,CAC,A,C,4,7,2012,3.7845592048696637,3.8309085132295224
NWT,Subalpine,7_CAC,7,CAC,A,C,4,8,2013,4.058395515559698,3.8309085132295224
NWT,Subalpine,7_CAC,7,CAC,A,C,4,9,2014,4.068465441333365,4.1168800135587915
NWT,Subalpine,7_CAC,7,CAC,A,C,4,10,2015,4.165294585784219,4.1168800135587915
NWT,Subalpine,7_CAN,7,CAN,A,N,4,0,2005,2.978519862687985,3.310779100409994
NWT,Subalpine,7_CAN,7,CAN,A,N,4,1,2006,3.093255687602735,3.310779100409994
NWT,Subalpine,7_CAN,7,CAN,A,N,4,2,2007,3.8605617509392607,3.310779100409994
NWT,Subalpine,7_CAN,7,CAN,A,N,4,3,2008,3.4302693526859183,3.922753819671422
NWT,Subalpine,7_CAN,7,CAN,A,N,4,4,2009,4.168996053164173,3.922753819671422
NWT,Subalpine,7_CAN,7,CAN,A,N,4,5,2010,4.168996053164173,3.922753819671422
NWT,Subalpine,7_CAN,7,CAN,A,N,4,6,2011,4.168996053164173,4.071544231049286
NWT,Subalpine,7_CAN,7,CAN,A,N,4,7,2012,3.9112399509200513,4.071544231049286
NWT,Subalpine,7_CAN,7,CAN,A,N,4,8,2013,4.1343966890636334,4.071544231049286
NWT,Subalpine,7_CAN,7,CAN,A,N,4,9,2014,4.1343966890636334,4.682444854699392
NWT,Subalpine,7_CAN,7,CAN,A,N,4,10,2015,4.399720344764799,4.682444854699392
NWT,Subalpine,7_CAN,7,CAN,A,N,4,11,2016,5.513217530269744,4.682444854699392
NWT,Subalpine,7_CAN,7,CAN,A,N,4,12,2017,5.183303090732816,4.631949418125851
NWT,Subalpine,7_CAN,7,CAN,A,N,4,13,2018,4.080595745518885,4.631949418125851
NWT,Subalpine,7_CAX,7,CAX,A,X,4,0,2005,4.00293833921254,3.8953851560116366
NWT,Subalpine,7_CAX,7,CAX,A,X,4,1,2006,4.003703683704172,3.8953851560116366
NWT,Subalpine,7_CAX,7,CAX,A,X,4,2,2007,3.6795134451181988,3.8953851560116366
NWT,Subalpine,7_CAX,7,CAX,A,X,4,3,2008,3.761534605944793,3.271339592484614
NWT,Subalpine,7_CAX,7,CAX,A,X,4,4,2009,3.222497897081664,3.271339592484614
NWT,Subalpine,7_CAX,7,CAX,A,X,4,5,2010,2.8299862744273865,3.271339592484614
NWT,Subalpine,7_CAX,7,CAX,A,X,4,6,2011,3.6795134451181988,3.7310166016879998
NWT,Subalpine,7_CAX,7,CAX,A,X,4,7,2012,2.9755150306032214,3.7310166016879998
NWT,Subalpine,7_CAX,7,CAX,A,X,4,8,2013,4.53802132934258,3.7310166016879998
NWT,Subalpine,7_CAX,7,CAX,A,X,4,9,2014,4.759083262935321,4.8280692903681555
NWT,Subalpine,7_CAX,7,CAX,A,X,4,10,2015,4.926829268292683,4.8280692903681555
NWT,Subalpine,7_CAX,7,CAX,A,X,4,11,2016,4.7982953398764625,4.8280692903681555
NWT,Subalpine,7_CAX,7,CAX,A,X,4,12,2017,4.270696663189126,4.281983643674281
NWT,Subalpine,7_CAX,7,CAX,A,X,4,13,2018,4.293270624159437,4.281983643674281
NWT,Subalpine,7_CBX,7,CBX,B,X,4,0,2005,4.482234906716838,4.341471163661997
NWT,Subalpine,7_CBX,7,CBX,B,X,4,1,2006,4.665971613081433,4.341471163661997
NWT,Subalpine,7_CBX,7,CBX,B,X,4,2,2007,3.876206971187722,4.341471163661997
NWT,Subalpine,7_CBX,7,CBX,B,X,4,3,2008,3.034378471781884,4.09243145918519
NWT,Subalpine,7_CBX,7,CBX,B,X,4,4,2009,4.781663929534862,4.09243145918519
NWT,Subalpine,7_CBX,7,CBX,B,X,4,5,2010,4.461251976238822,4.09243145918519
NWT,Subalpine,7_CBX,7,CBX,B,X,4,6,2011,4.9071895947406245,4.402177326929668
NWT,Subalpine,7_CBX,7,CBX,B,X,4,7,2012,4.406100087441725,4.402177326929668
NWT,Subalpine,7_CBX,7,CBX,B,X,4,8,2013,3.893242298606654,4.402177326929668
NWT,Subalpine,7_CBX,7,CBX,B,X,4,9,2014,5.241514131891644,4.5945526679606
NWT,Subalpine,7_CBX,7,CBX,B,X,4,10,2015,4.001697924114487,4.5945526679606
NWT,Subalpine,7_CBX,7,CBX,B,X,4,11,2016,4.54044594787567,4.5945526679606
NWT,Subalpine,7_CBX,7,CBX,B,X,4,12,2017,3.893242298606654,4.685930232387925
NWT,Subalpine,7_CBX,7,CBX,B,X,4,13,2018,5.478618166169197,4.685930232387925
NWT,Subalpine,7_CDC,7,CDC,D,C,4,0,2005,3.406400038473708,3.060281563220977
NWT,Subalpine,7_CDC,7,CDC,D,C,4,1,2006,3.049062493714895,3.060281563220977
NWT,Subalpine,7_CDC,7,CDC,D,C,4,2,2007,2.7253821574743284,3.060281563220977
NWT,Subalpine,7_CDC,7,CDC,D,C,4,3,2008,3.08612003915801,3.7361623229891214
NWT,Subalpine,7_CDC,7,CDC,D,C,4,4,2009,4.477611940298507,3.7361623229891214
NWT,Subalpine,7_CDC,7,CDC,D,C,4,5,2010,3.644754989510848,3.7361623229891214
NWT,Subalpine,7_CDC,7,CDC,D,C,4,6,2011,5.112599341452001,4.56365991813982
NWT,Subalpine,7_CDC,7,CDC,D,C,4,7,2012,3.3523710752716758,4.56365991813982
NWT,Subalpine,7_CDC,7,CDC,D,C,4,8,2013,5.226009337695781,4.56365991813982
NWT,Subalpine,7_CDC,7,CDC,D,C,4,9,2014,6.2038771653869915,5.833281866275586
NWT,Subalpine,7_CDC,7,CDC,D,C,4,10,2015,5.462686567164179,5.833281866275586
NWT,Subalpine,7_CDN,7,CDN,D,N,4,0,2005,4.4712706742235175,3.926669735256381
NWT,Subalpine,7_CDN,7,CDN,D,N,4,1,2006,4.256969402263328,3.926669735256381
NWT,Subalpine,7_CDN,7,CDN,D,N,4,2,2007,3.0517691292822997,3.926669735256381
NWT,Subalpine,7_CDN,7,CDN,D,N,4,3,2008,3.1722256556161943,3.599552837574947
NWT,Subalpine,7_CDN,7,CDN,D,N,4,4,2009,3.8977234708078443,3.599552837574947
NWT,Subalpine,7_CDN,7,CDN,D,N,4,5,2010,3.728709386300802,3.599552837574947
NWT,Subalpine,7_CDN,7,CDN,D,N,4,6,2011,4.355975560735482,4.311602460380732
